Unnamed: 0,xuhao,author,content,zan,zhuanfa,pinglun,public_time
224,225,鱼三想要星星,:发布了头条文章：《周扬青宣布与罗志祥分手：想想自己真的很傻，一次次原谅你的背叛》周扬青宣布与罗志祥分手：想想自己真的很傻，一次次原谅你的背叛,0,0,0,04月24日
225,226,莫开伟,:#周扬青点名蝴蝶姐姐##周扬青点名蝴蝶姐姐#23日，在周扬青发分手长文后，有网友建议她去做体检，她表示分手后马上就去检查了，有网友问她提到的和罗志祥有不正当关系的女艺人是不是恺乐（蝴蝶姐姐），周扬青回应：“你是说让蝴蝶去检查身体吗？”同时，#周扬青取关罗志祥#，正式宣布自己是单身。http://t.cn/A6wrMtKL评论：周扬青这样点名蝴蝶姐姐就有点不地道了，毕竟事关蝴蝶的隐私，而且一些人的问话也不过是捕风捉影，根本不靠谱，也不用当真，更不用回应！,5,1,0,04月24日
226,227,铜牛论坛,:《罗志祥怕了，凌晨5点发文道歉，何超莲安慰周扬青：我也经历过》昨天上午九点的时候，周扬青在微博宣布和罗志祥分手，并且爆料出罗志祥的种种污点。http://t.cn/A6wdYD0V,1,0,0,04月24日
227,228,中時電子報新影視頻道,:#罗志祥周扬青分手#【不滿對#罗志祥[超话]#的愛遭踐踏#周扬青[超话]#轟：活該】http://t.cn/A6wdjS47周揚青昨天在微博宣布與羅志祥分手，不留情面踢爆男方私下不檢點行為，逼得羅志祥再度PO文道歉，傳出是兩人暫時達成協議，不過備受傷害的周揚青，凌晨則在私人帳號抒發宣布分手後的心境。有網友擔憂她被羅志祥拉下水，對此她反酸：「他說過這輩子都不會遇到像我這樣愛他的女孩，可是一樣踐踏我的愛」，更強調羅志落得此下場根本是活該。,2,0,2,04月24日
228,229,都选CCCC,:#周扬青点名蝴蝶姐姐#23日，在周扬青发分手长文后，有网友建议她去做体检，她表示分手后马上就去检查了，有网友问她提到的和罗志祥有不正当关系的女艺人是不是恺乐（蝴蝶姐姐），周扬青回应：“你是说让蝴蝶去检查身体吗？”同时，#周扬青取关罗志祥#，正式宣布自己是单身。周扬青直接点名蝴蝶姐姐,1,0,0,04月24日
229,230,笨笨一笑1,://分享网易专题:《罗志祥周扬青分手》 周扬青发长文，宣布与罗志祥分手。她爆料男方私生活混乱，长期与多名女性有不正当关系。 罗志祥周扬青分手@网易新闻客户端#网易新闻#,2,1,2,04月24日
230,231,河南交通广播,:【#罗志祥道歉#承认对多位女性有欺骗和不尊重行为】4月24日，罗志祥发文向周扬青道歉。他承认自己有幼稚和侥幸心态，曾多次欺骗周扬青，也一并向其他欺骗过和未曾尊重过的女性道歉。周扬青前一日发文宣布与相恋9年的罗志祥分手，称罗志祥多次出轨，自己曾发现但不该选择原谅。（新京报我们视频）http://t.cn/A6wr3jh8,3,1,1,04月24日
231,232,神评资深用户,:周扬青宣布与罗志祥分手，男方早期撩妹历史被扒，信息曝光后还称#罗志祥周扬青分手##彭昱畅承认恋情#搞笑雪苗的微博视频,0,0,0,04月24日
232,233,掘金宝2020,:邀请码【15421551】，罗志祥前女友周扬青在微博上发布长文，宣布两人分手的消息。同时... 掘金宝,0,0,0,04月24日
233,234,娱乐明星先锋榜,:#周扬青点名蝴蝶姐姐#23日，在周扬青发分手长文后，有网友在社交平台留言，建议她去做体检，周扬青表示分手后马上就去检查了，有网友问她提到的和罗志祥有不正当关系的女艺人是不是恺乐（蝴蝶姐姐），周扬青直接点名：“你是说让蝴蝶去检查身体吗？”此外，#周扬青取关罗志祥#，正式宣布自己是单身。#罗志祥周扬青分手#,8,0,1,04月24日
234,235,偃允栈吃追剧,:发布了头条文章：《周扬青宣布与罗志祥分手：女孩们，请不要在渣男身上浪费青春了》周扬青宣布与罗志祥分手：女孩们，请不要在渣男身上浪费青春了,0,0,0,04月24日
235,236,驾驭天下看剧,:发布了头条文章：《周扬青宣布与罗志祥分手，看到长文确认三观已塌，明星人设太厉害》周扬青宣布与罗志祥分手，看到长文确认三观已塌，明星人设太厉害,0,0,0,04月24日
236,237,狭晒影视剧,:发布了头条文章：《周扬青宣布与罗志祥分手相恋九年几度被传订婚》周扬青宣布与罗志祥分手相恋九年几度被传订婚,0,0,0,04月24日
237,238,能量少女看剧,:发布了头条文章：《周扬青发文宣布与罗志祥分手，罗志祥回应不后悔与周扬青相恋》 周扬青发文宣布与罗志祥分手，罗志祥回应不后悔与周扬青相恋,0,0,0,04月24日
238,239,幂香蕉,:发布了头条文章：《周扬青宣布与罗志祥分手：想想自己真的很傻，一次次原谅你的背叛》周扬青宣布与罗志祥分手：想想自己真的很傻，一次次原谅你的背叛,0,0,0,04月24日
239,240,新浪看点,:【罗志祥好友#色痞diss周扬青#后道歉：无意冒犯】23日周扬青宣布分手并曝光罗志祥劈腿、与多人不正当关系。罗志祥好友色痞为其发声指周扬青心机“也不是什么好鸟”，表示这是每个男人都会犯的错↓↓随后#色痞道歉#称无意冒犯不站队。此前也有网友劝周扬青去医院检查，结果公开↓↓周扬青分手后已去医院检查 结果公开...,12,0,3,04月24日
240,241,手机上的新浪,:【罗志祥好友#色痞diss周扬青#后道歉：无意冒犯】23日周扬青宣布分手并曝光罗志祥劈腿、与多人不正当关系。罗志祥好友色痞为其发声指周扬青心机“也不是什么好鸟”，表示这是每个男人都会犯的错↓↓随后#色痞道歉#称无意冒犯不站队。此前也有网友劝周扬青去医院检查，结果公开↓↓周扬青分手后已去医院检查 结果公开...,1,0,1,04月24日
241,242,看见河北,:#周扬青点名蝴蝶姐姐#23日，在周扬青发分手长文后，有网友建议她去做体检，她表示分手后马上就去检查了，有网友问她提到的和罗志祥有不正当关系的女艺人是不是恺乐（蝴蝶姐姐），周扬青回应：“你是说让蝴蝶去检查身体吗？”同时，#周扬青取关罗志祥#，正式宣布自己是单身。你们怎么看？http://t.cn/A6wrMtKL,4,0,2,04月24日
242,243,食安时讯,:【#罗志祥道歉#承认对多位女性有欺骗和不尊重行为】4月24日，罗志祥发文向周扬青道歉。他承认自己有幼稚和侥幸心态，曾多次欺骗周扬青，也一并向其他欺骗过和未曾尊重过的女性道歉。周扬青前一日发文宣布与相恋9年的罗志祥分手，称罗志祥多次出轨，自己曾发现但不该选择原谅。  食安时讯的微博视频,0,0,0,04月24日
243,244,没有糖分的世界一点也不可爱020,:发布了头条文章：《周扬青宣布与罗志祥分手相恋九年几度被传订婚》周扬青宣布与罗志祥分手相恋九年几度被传订婚,0,0,0,04月24日
244,245,surrey娴杏沃,:发布了头条文章：《周扬青宣布已与罗志祥分手，圈内首位明星好友发声力挺》 周扬青宣布已与罗志祥分手，圈内首位明星好友发声力挺,0,0,0,04月24日
245,246,向小葵Adema,:昨天罗志祥被曝光的事情，作为一个局外人，我支持周扬青的做法，如果是我，我也会选择周扬青这种方式宣布分手，但也许我的文采没有她的好。不过从罗志祥回应的这些来看，周扬青应该并没有做什么对不起罗志祥的事情，如果有的话，肯定会被曝光的，你不会等到说像现在这么被动的任媒体们踩他。不过也好，每个人都得为自己犯下的错误去承担相应的责任。真是可惜了创造营2020，知道能不能准时播出，期待我的毛毛老师精彩的表现,0,0,0,04月24日
246,247,禁止曝光,:周扬青宣布与罗志祥分手，称男方私生活混乱与多名女性有不正当关系，引起轩然大波。罗志祥好友#色痞发文diss周扬青#，称她“也不是什么好鸟”，还表达自己对此事的看法：“那是每个男人都会犯的错”还暗示女方心机深。陈学冬随后发文怒怼男人怎么你了。结果今天#色痞道歉#了。他究竟是蓄意炒作想借此出名，还是他比网友更想让周扬青继续锤罗志祥？,780,9,44,04月24日
247,248,外表性感装成-熟,:发布了头条文章：《周扬青宣布与罗志祥分手相恋九年几度被传订婚》周扬青宣布与罗志祥分手相恋九年几度被传订婚,0,0,0,04月24日
248,249,投资猎手-王老师,:发布了头条文章：《周扬青宣布与罗志祥分手，而他却低调公开恋情，但没曝出女友姓名》周扬青宣布与罗志祥分手，而他却低调公开恋情，但没曝出女友姓名,0,0,0,04月24日
249,250,夏菡夜未央,:发布了头条文章：《周扬青宣布与罗志祥分手：女孩们，请不要在渣男身上浪费青春了》周扬青宣布与罗志祥分手：女孩们，请不要在渣男身上浪费青春了,0,0,0,04月24日
250,251,只若初见欢,:发布了头条文章：《周扬青宣布与罗志祥分手，看到长文确认三观已塌，明星人设太厉害》周扬青宣布与罗志祥分手，看到长文确认三观已塌，明星人设太厉害,4,1,1,04月24日
251,252,幻珊司追娱,:发布了头条文章：《周扬青发文宣布与罗志祥分手，罗志祥回应不后悔与周扬青相恋》 周扬青发文宣布与罗志祥分手，罗志祥回应不后悔与周扬青相恋,0,0,0,04月24日
252,253,偶像指南,:#周扬青点名蝴蝶姐姐#23日，在周扬青发分手长文后，有网友建议她去做体检，她表示分手后马上就去检查了，有网友问她提到的和罗志祥有不正当关系的女艺人是不是恺乐（蝴蝶姐姐），周扬青回应：“你是说让蝴蝶去检查身体吗？”同时，#周扬青取关罗志祥#，正式宣布自己是单身。,57,56,57,04月24日
253,254,明星八卦狂人,:发布了头条文章：《【多图】周扬青宣布分手罗志祥曾被爆约20多位美女开泳池派对》 【多图】周扬青宣布分手罗志祥曾被爆约20多位美女开泳池派对,0,0,0,04月24日
254,255,好省app淘宝优惠券购物返利折扣,:4月23日，周扬青宣布和罗志祥分手，并曝光其私生活混乱。自带热搜体质的郑爽又引起大家的关注，她点赞并且评论了周扬青的文案，没想到评论的内容起热议。郑爽评论“你的9年我心疼，你的文字，还爱他”，引发了不同的解读，有指郑爽情商不高，看多了青春疼痛文学，还有人觉得郑爽想表达的意思是周扬青念着过去的感情，还是手下留情了，没有锤得太狠。你觉得呢？#郑爽评论周扬青#,1,0,0,04月24日
255,256,Tina0921传,:发布了头条文章：《【多图】周扬青宣布分手罗志祥曾被爆约20多位美女开泳池派对》 【多图】周扬青宣布分手罗志祥曾被爆约20多位美女开泳池派对,0,0,0,04月24日
256,257,西安晚报,:【#罗志祥道歉#承认对多位女性有欺骗和不尊重行为】4月24日，罗志祥发文向周扬青道歉。他承认自己有幼稚和侥幸心态，曾多次欺骗周扬青，也一并向其他欺骗过和未曾尊重过的女性道歉。周扬青前一日发文宣布与相恋9年的罗志祥分手，称罗志祥多次出轨，自己曾发现但不该选择原谅。（新京报我们视频）http://t.cn/A6wr3jh8,2,1,2,04月24日
257,258,完-戏,:发布了头条文章：《“我爱了你9年，还好没有结婚”：周扬青宣布分手，罗志祥回应了》 “我爱了你9年，还好没有结婚”：周扬青宣布分手，罗志祥回应了,0,0,0,04月24日
258,259,巫多,:#周扬青点名蝴蝶姐姐#23日，在周扬青发分手长文后，有网友建议她去做体检，她表示分手后马上就去检查了，有网友问她提到的和罗志祥有不正当关系的女艺人是不是恺乐（蝴蝶姐姐），周扬青回应：“你是说让蝴蝶去检查身体吗？”同时，#周扬青取关罗志祥#，正式宣布自己是单身。周扬青直接点名蝴蝶姐姐,1,0,0,04月24日
259,260,新快报,:【#罗志祥道歉#承认对多位女性有欺骗和不尊重行为】4月24日，罗志祥发文向周扬青道歉。他承认自己有幼稚和侥幸心态，曾多次欺骗周扬青，也一并向其他欺骗过和未曾尊重过的女性道歉。周扬青前一日发文宣布与相恋9年的罗志祥分手，称罗志祥多次出轨，自己曾发现但不该选择原谅。（新京报我们视频）http://t.cn/A6wr3jh8,34,2,15,04月24日
260,261,seegreen富勒烯面膜-小华,#周扬青点名蝴蝶姐姐#23日，在周扬青发分手长文后，有网友建议她去做体检，她表示分手后马上就去检查了，有网友问她提到的和罗志祥有不正当关系的女艺人是不是恺乐（蝴蝶姐姐），周扬青回应：“你是说让蝴蝶去检查身体吗？”同时，#周扬青取关罗志祥#，正式宣布自己是单身。周扬青直接点名蝴蝶姐姐,1,0,0,04月24日
261,262,搞笑畅,:《分手了！周扬青宣布和罗志祥分手，看到她发的长文刷新了三观》  分手了！周扬青宣布和罗志祥分手，看到她发的长文刷新了三观,1,0,0,04月24日
262,263,suan78316,:#罗志祥道歉#4月23日，周杨青发长文宣布与罗志祥分手。为何罗志祥没有第一时间澄清并道歉，而是选择，在24日凌晨五点发微博向周扬青小姐、被侵犯过以及不尊重的女性道歉。这是为什么呢？这背后其中的原因，值得大家深思。,0,0,0,04月24日
263,264,娱乐后生,:#罗志祥周扬青分手#周扬青宣布与罗志祥分手，怒斥罗志祥渣男，罗志祥到底渣不渣？#罗志祥曾说要娶周扬青#娱乐后生的微博视频,1,0,0,04月24日
264,265,周壹禾,:《罗志祥周扬青分手：心理学精神分析之爱情中的那点事儿》昨日早上9点，周扬青发了一条长微博，宣布了她与罗志祥分手的消息。加上艾特罗志祥的那个@符号，周扬青一共写了1235个字。http://t.cn/A6wdAyab,0,0,0,04月24日
265,266,娱乐神槽,:彭昱畅宣布脱单后，《向往4》也有好消息啦！播出日期让人激动近日娱乐圈可真的是有太多瓜了，毕竟周扬青和罗志祥分手为源头，两人牵扯出圈内很多的是是非非。当然了，一般都是喜悲掺杂，因此周扬青分手，隔壁彭昱畅却闷声宣布脱单了。当然了，若不是为了给女友安全感和对绯闻女友负责，其实彭昱畅也是会继续潜水吧，毕竟彭昱畅也是希望自己有一个普通人的恋爱！众所周知，彭昱畅虽然说年纪轻轻就获得不少成绩，但事实上他还情商经历还是非常少。别说谈恋爱，就连吻戏也不接拍，反而如今彭昱畅终于宣布脱单，看来他人生又有很精彩呢。只不过作为《向往的生活4》嘉宾，彭昱畅脱单本身就是一大喜事，因此在”好事成双“的魅力下，如今《向往的生活4》也有了好消息！如大家所见，这《向往的生活4》终于官宣嘉宾阵容啦，并且还宣布了定档上线时间！正如大家所看见这般，《向往4》将会在5月1号播出先导片，然后正片将会在5月8日正式播出，大家这回是不是非常期待呢？那么大家一定是能注意到节目组实在是的太用心了吧，毕竟这五月一号是放假时间，也就是说这个时间先导片播出后，大家也能尽情看到最新蘑菇屋状态。另外，节目组安排的晚上七点半播出，恰好就是茶余饭后闲聊时间，这个时间播出收视率能创新高，看来节目组还是费了不少苦心。但不管怎么样，看看这播出日期，原谅我真的是大写的激动，毕竟下饭综艺终于要上线啦！另外，从官博晒出的海报中，彭昱畅、张子枫、黄磊以及何炅四人全部回归，看来大家这一季又要看到温情满满的节目啦。真不是小编吹，彭昱畅算是节目组的福星，毕竟他官宣恋情之后，《向往的生活4》也要重磅上线，这回事业和爱情两开花，可见彭昱畅要成为全节目最幸福的崽崽了。总而言之，看到《向往4》终于定档播出，这回大家说啥都非常激动吧。彭昱畅宣布脱单后，《向往4》也有好消息啦！播出日期让人激动。对此，大家看好这一季原班人马的综艺吗？欢迎留言哦。##星闻杂志##向往的生活##彭昱畅##明星##综艺#,0,0,0,04月24日
266,267,黄波-作家-资深主编--图书出版,":??毛剑卿妻子转发周扬青微博：渣男都是物以类聚_高清图集_新浪网??毛剑卿妻子转发周扬青微博：渣男都是物以类聚,近日，毛剑卿的妻子周晶洁转发了周扬青宣布与罗志祥分手，并曝男方出轨的微博，并写道：“渣男都是物以类聚，做出来的事情都是一模一样！”... 毛剑卿妻子：渣男都是物以类聚",0,0,0,04月24日
267,268,津武郑韩,:彭昱畅宣布脱单后，《向往4》也有好消息啦！播出日期让人激动近日娱乐圈可真的是有太多瓜了，毕竟周扬青和罗志祥分手为源头，两人牵扯出圈内很多的是是非非。当然了，一般都是喜悲掺杂，因此周扬青分手，隔壁彭昱畅却闷声宣布脱单了。当然了，若不是为了给女友安全感和对绯闻女友负责，其实彭昱畅也是会继续潜水吧，毕竟彭昱畅也是希望自己有一个普通人的恋爱！众所周知，彭昱畅虽然说年纪轻轻就获得不少成绩，但事实上他还情商经历还是非常少。别说谈恋爱，就连吻戏也不接拍，反而如今彭昱畅终于宣布脱单，看来他人生又有很精彩呢。只不过作为《向往的生活4》嘉宾，彭昱畅脱单本身就是一大喜事，因此在”好事成双“的魅力下，如今《向往的生活4》也有了好消息！如大家所见，这《向往的生活4》终于官宣嘉宾阵容啦，并且还宣布了定档上线时间！正如大家所看见这般，《向往4》将会在5月1号播出先导片，然后正片将会在5月8日正式播出，大家这回是不是非常期待呢？那么大家一定是能注意到节目组实在是的太用心了吧，毕竟这五月一号是放假时间，也就是说这个时间先导片播出后，大家也能尽情看到最新蘑菇屋状态。另外，节目组安排的晚上七点半播出，恰好就是茶余饭后闲聊时间，这个时间播出收视率能创新高，看来节目组还是费了不少苦心。但不管怎么样，看看这播出日期，原谅我真的是大写的激动，毕竟下饭综艺终于要上线啦！另外，从官博晒出的海报中，彭昱畅、张子枫、黄磊以及何炅四人全部回归，看来大家这一季又要看到温情满满的节目啦。真不是小编吹，彭昱畅算是节目组的福星，毕竟他官宣恋情之后，《向往的生活4》也要重磅上线，这回事业和爱情两开花，可见彭昱畅要成为全节目最幸福的崽崽了。总而言之，看到《向往4》终于定档播出，这回大家说啥都非常激动吧。彭昱畅宣布脱单后，《向往4》也有好消息啦！播出日期让人激动。对此，大家看好这一季原班人马的综艺吗？欢迎留言哦。##星闻杂志##向往的生活##彭昱畅##明星##综艺#,4,1,2,04月24日
268,269,仙女贝吉塔带你赚翻,:发布了头条文章：《周扬青宣布与罗志祥分手怒斥其渣男长期约女生》周扬青宣布与罗志祥分手怒斥其渣男长期约女生,0,0,0,04月24日
269,270,一念·妍,:23日，在周扬青发分手长文后，有网友建议她去做体检，她表示分手后马上就去检查了，有网友问她提到的和罗志祥有不正当关系的女艺人是不是恺乐（蝴蝶姐姐），周扬青回应：“你是说让蝴蝶去检查身体吗？”同时，#周扬青取关罗志祥#，正式宣布自己是单身,7,0,8,04月24日
270,271,浙里传媒,:#华媒头条#【#罗志祥道歉#承认对多位女性有欺骗和不尊重行为】4月24日，罗志祥发文向周扬青道歉。他承认自己有幼稚和侥幸心态，曾多次欺骗周扬青，也一并向其他欺骗过和未曾尊重过的女性道歉。周扬青前一日发文宣布与相恋9年的罗志祥分手，称罗志祥多次出轨，自己曾发现但不该选择原谅。来源：http://t.cn/A6wdzUkH,0,0,0,04月24日
271,272,神评资深用户,:《周扬青宣布与罗志祥分手怒斥其渣男长期约女生》周扬青宣布与罗志祥分手怒斥其渣男长期约女生,0,0,0,04月24日
272,273,强哥说事,:#罗志祥好友diss周扬青#罗志祥好友色痞：周扬青也不是什么好鸟！周扬青发长文宣布与罗志祥分手，直指男方私生活混乱，与多名女性有着不正当关系。今天，罗志祥的好友之一、嘻哈歌手色痞随后在社媒点名diss周扬青，称：周扬青也不是什么好鸟。她也不是清白之身！色痞：罗志祥犯的那不过是每个男人都会犯的错误，周扬青没必要这样做让大家都很难看，至少从这个做法就能看出来她心机有多深，而且有些事情大家不说破都懂，非要让人身败名裂那她自己也要小心点咯。如果自己是清白的那她怎么随便骂都行，关键是自己都不是清白的凭什么这样攻击对方。#罗志祥道歉##罗志祥周扬青分手#,40,1,15,04月24日
273,274,萨语心理,:周扬青发文，9年恋情结束，谁该为女人付出的青春负责？23日，周扬青在社交平台宣布自己已经和罗志祥分手一段时间了，并写了一封长信交代了事情经过。千字长文表示罗志祥是出轨一方，自己不后悔，但是很不值。在网络上引起轩大波。这个话题首先引起广大女性的深深的同情与不满，就是同为女人，相恋的的最终结果，无非是希望能够走进婚姻的殿堂，白头携手，结果9年恋情，无果而终，似乎有些太亏了，可是试想，真的走进了婚姻就值了吗？首先，婚姻并不是感情的保障。婚姻可以保障财产，却不能保护感情。如果不善经营，结婚后该离的还得离，现在离婚比例逐年上升的数据就是铁证。女人在婚恋市场的价值，单凭青春来衡量吗？女性之所以比男性更在乎自己的青春美貌，可能和女性在婚恋市场的价值有关。男性只要有钱有地位，七老八十还可以娶到妙龄的女子成婚，而女性一旦过了生育期，在婚恋市场的价值则大打折扣，这个和男女在生理生育的限制也有关系。但是随着女性独立和社会地位的提升，已经有更多的男性从传统的相夫教子的择偶观转向独立有思想的女性，无疑是对女人独立价值的认可。更多的女性，把自己生命的价值不再和单纯的婚恋结果挂钩，追求属于自己的一番天地，活出自己的风采，无关男人与家庭。女性的价值逐渐从家庭走向社会，是女性独立的重要体现。爱则深爱，不爱则放手。无论结果如何，都是自己的选择，女人要有为自己担当的勇气，自己的青春自己负责。就像花儿一样，只要绽放过，就无怨无悔，不管是否有人懂得欣赏！,0,0,0,04月24日
274,275,圈乐V,:#郑爽评论周扬青#@ 郑爽 点赞了周扬青宣布与罗志祥分手的微博，随后留下评论：“你的九年我心疼，你的文字，还爱他。”对于周扬青的感情遭遇，谁看了或多或少都会心痛吧，所以有些评论也是正常的，爽妹子也是性情中人，大家不需要过度解读。,5,1,26,04月24日
275,276,搜狐视频娱乐播报,:【疑罗志祥好友指名道姓公开diss周扬青：你也不是好鸟也约P 】在#周扬青#发长文宣布与#罗志祥#分手并爆料他私生活混乱之后，有罗志祥好友发声力挺罗志祥，该好友是嘻哈歌手色痞，他在社交平台上直接指名道姓大骂周扬青，说她“也不是什么好鸟，还不是有跟我朋友的P友约P”！只是该爆料并没有什么真凭实据，随后色痞又补充道：那是每个男人都会犯的错，周扬青也没必要这样做让大家都很难看，至少从这个做法就能看出来她心机深。#罗志祥周扬青分手#http://t.cn/A6wdPrtk,0,0,0,04月24日
276,277,YL娱乐小当家,":#周扬青口中的""小三化妆师""是谁#周扬青宣布与罗志祥分手，并爆料称罗志祥和旗下的女艺人、化妆师都有长期不正当男女关系。 随后微博昵称为@LoveShowCat的圈内知名化妆师“罗姐”发文“分手就分手，这样分明是报复”，但又秒删该条微博，网友纷纷猜测“罗姐”即为“小三化妆师”。但新浪娱乐从知情人处获悉，“罗姐”确实曾和罗志祥合作多年，但去年就突然被换掉：“肯定不是她。”",0,0,0,04月24日
277,278,女人侃综艺,:#周扬青点名蝴蝶姐姐#23日，在周扬青发分手长文后，有网友建议她去做体检，她表示分手后马上就去检查了，有网友问她提到的和罗志祥有不正当关系的女艺人是不是恺乐（蝴蝶姐姐），周扬青回应：“你是说让蝴蝶去检查身体吗？”同时，#周扬青取关罗志祥#，正式宣布自己是单身。,540,153,156,04月24日
278,279,神吐槽区块链,:#周扬青点名蝴蝶姐姐#23日，在周扬青发分手长文后，有网友建议她去做体检，她表示分手后马上就去检查了，有网友问她提到的和罗志祥有不正当关系的女艺人是不是恺乐（蝴蝶姐姐），周扬青回应：“你是说让蝴蝶去检查身体吗？”同时，#周扬青取关罗志祥#，正式宣布自己是单身。周扬青直接点名蝴蝶姐姐,0,0,0,04月24日
279,280,小叮当猫CC,:【#罗志祥道歉#承认对多位女性有欺骗和不尊重行为】4月24日，罗志祥发文向周扬青道歉。他承认自己有幼稚和侥幸心态，曾多次欺骗周扬青，也一并向其他欺骗过和未曾尊重过的女性道歉。周扬青前一日发文宣布与相恋9年的罗志祥分手，称罗志祥多次出轨，自己曾发现但不该选择原谅。http://t.cn/A6wr3jh8,0,0,0,04月24日
280,281,FEELING左宝凡曦开,:发布了头条文章：《周扬青宣布分手后，罗志祥紧张了，不停盯着手机上线刷微博》 周扬青宣布分手后，罗志祥紧张了，不停盯着手机上线刷微博,1,0,1,04月24日
281,282,天秤座的冰晴晴,:发布了头条文章：《周扬青宣布与罗志祥分手，看到长文确认三观已塌，明星人设太厉害》周扬青宣布与罗志祥分手，看到长文确认三观已塌，明星人设太厉害,0,0,0,04月24日
282,283,MIC鑫雪平,:发布了头条文章：《周扬青宣布与罗志祥分手相恋九年几度被传订婚》周扬青宣布与罗志祥分手相恋九年几度被传订婚,0,0,0,04月24日
283,284,低调的Mint-加油,:发布了头条文章：《周扬青宣布与罗志祥分手怒斥其渣男长期约女生》周扬青宣布与罗志祥分手怒斥其渣男长期约女生,0,0,0,04月24日
284,285,宫泽帮腾,:发布了头条文章：《周扬青发长文正式宣布与罗志祥分手，吐槽男方太渣，九年数次pitu》 周扬青发长文正式宣布与罗志祥分手，吐槽男方太渣，九年数次pitu,0,0,0,04月24日
285,286,长街丶先生,:发布了头条文章：《周扬青发长文宣布和罗志祥分手 男方渣到骨子里 这是人干事？》 周扬青发长文宣布和罗志祥分手 男方渣到骨子里 这是人干事？,0,0,0,04月24日
286,287,暖阳下的小睫毛是个小疯子,:发布了头条文章：《周扬青发长文宣布与罗志祥分手，爆料罗志祥多次出轨，引发热议》 周扬青发长文宣布与罗志祥分手，爆料罗志祥多次出轨，引发热议,0,0,0,04月24日
287,288,OMALL洋葱a小格格,:#罗志祥道歉#继昨日周扬青发长文宣布分手，罗志祥回应“感谢我们相识相恋的这段人生，我也不后悔”之后，24日凌晨5点16分，罗志祥再次发文向周扬青和被自己欺骗过不尊重过的女性道歉，承认犯过很多错误，是他不懂珍惜，会承担一切后果。#阿乐今日问#：你们看到这篇道歉文想说？#罗志祥#,0,0,0,04月24日
288,289,少女iamjoeysue,:发布了头条文章：《周扬青发文宣布分手，罗志祥好友现身评论区，她的态度已说明一切》 周扬青发文宣布分手，罗志祥好友现身评论区，她的态度已说明一切,0,0,0,04月24日
289,290,大象新闻客户端,:#罗志祥#人设崩塌，二度道歉。4月23日，与小猪罗志祥交往9年的周扬青发千字宣布分手。周扬青称两人分手的起因是“怪我看了你的手机”，并爆料罗志祥多次“教育”她“看彼此”手机会打破这种信任。那么，#你会让另一半看你的手机吗#？ 你会让另一半看你的手机吗？,57,0,0,04月24日
290,291,头头皮皮少校,:发布了头条文章：《周扬青发长文正式宣布与罗志祥分手，吐槽男方太渣，九年数次pitu》 周扬青发长文正式宣布与罗志祥分手，吐槽男方太渣，九年数次pitu,0,0,0,04月24日
291,292,沈阳日报,:【#罗志祥道歉#承认对多位女性有欺骗和不尊重行为】4月24日，罗志祥发文向周扬青道歉。他承认自己有幼稚和侥幸心态，曾多次欺骗周扬青，也一并向其他欺骗过和未曾尊重过的女性道歉。周扬青前一日发文宣布与相恋9年的罗志祥分手，称罗志祥多次出轨，自己曾发现但不该选择原谅。@新京报我们视频http://t.cn/A6wr3jh8,2,0,0,04月24日
292,293,Gir1_Abby豪雪仓,:发布了头条文章：《周扬青宣布分手后，罗志祥紧张了，不停盯着手机上线刷微博》 周扬青宣布分手后，罗志祥紧张了，不停盯着手机上线刷微博,0,0,0,04月24日
293,294,9丶nYQB,:发布了头条文章：《【多图】周扬青宣布分手罗志祥曾被爆约20多位美女开泳池派对》 【多图】周扬青宣布分手罗志祥曾被爆约20多位美女开泳池派对,0,0,0,04月24日
294,295,零食大王大吃货,:发布了头条文章：《周扬青宣布与罗志祥分手相恋九年几度被传订婚》周扬青宣布与罗志祥分手相恋九年几度被传订婚,0,0,0,04月24日
295,296,潍坊晚报,:【#罗志祥再次道歉#承认对多位女性有欺骗和不尊重行为】4月24日，罗志祥发文向周扬青道歉。他承认自己有幼稚和侥幸心态，曾多次欺骗周扬青，也一并向其他欺骗过和未曾尊重过的女性道歉。周扬青前一日发文宣布与相恋9年的罗志祥分手，称罗志祥多次出轨，自己曾发现但不该选择原谅。http://t.cn/A6wr3jh8,0,0,0,04月24日
296,297,易家三代楠6446599875,:发布了头条文章：《罗志祥人设崩塌！周扬青发文宣布分手，像纸一样的爱情一捅就破》 罗志祥人设崩塌！周扬青发文宣布分手，像纸一样的爱情一捅就破,0,0,0,04月24日
297,298,娱乐奶茶妹,:发布了头条文章：《周扬青发文宣布分手，罗志祥好友现身评论区，她的态度已说明一切》 周扬青发文宣布分手，罗志祥好友现身评论区，她的态度已说明一切,0,0,0,04月24日
298,299,山西晚报,:【#罗志祥道歉#承认对多位女性有欺骗和不尊重行为】4月24日，罗志祥发文向周扬青道歉。他承认自己有幼稚和侥幸心态，曾多次欺骗周扬青，也一并向其他欺骗过和未曾尊重过的女性道歉。周扬青前一日发文宣布与相恋9年的罗志祥分手，称罗志祥多次出轨，自己曾发现但不该选择原谅。@新京报我们视频http://t.cn/A6wr3jh8,14,1,9,04月24日
