Unnamed: 0,xuhao,author,content,zan,zhuanfa,pinglun,public_time
83,84,川北医学院学生会,:#学学分享#【你愿意与我同行吗,2,0,0,04月30日
84,85,Hello-陳同学,:#交警扮盲人带导盲犬坐公交被赶#导盲犬 挑选难 、培训成本高、数量稀少、大众接受程度却很低，大家杠太原公交司机素质低，但是在坐公交的时候我也经常会看到司机让腿脚不方便的老人从前门下车，更需要提升的是大家对导盲犬合法乘坐公交车、地铁等交通工具的认知程度。最后视频里辱骂导盲犬和盲人的男乘客，他的社会价值怕是都不及一只导盲犬,4,0,4,04月30日
85,86,大王喵小刘,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月30日
86,87,我是杨日天哟哈哈,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月30日
87,88,城固检察,:【#导盲犬是什么级别的狗#？】国外导盲犬组织的宣传小短片《Pip》，讲述了一只身材矮小有点笨笨的狗狗“pip”，为了成为一只合格导盲犬而努力的励志故事。近日，#交警扮盲人带导盲犬坐公交被赶#的新闻引起了人们的关注，你知道吗？导盲犬是盲人的眼睛，哪怕他们的世界一片黑暗，却让他们不再孤单。今天是#国际导盲犬日#，希望我们多一些理解和包容，转发让更多人看到，#我愿意接纳导盲犬#与导盲犬同行,36,29,23,04月30日
88,89,永俊mfebook,:#上海关爱宠物诊所#【你愿和它们同行吗？#我愿意接纳导盲犬#，支持请转！】近日，一段“交警扮盲人带导盲犬坐公交被赶”的视频引发关注。导盲犬是温顺聪明、训练有素的工作犬，世界上还没发生过导盲犬伤人事件。导盲犬不是普通的狗狗，它们能够帮助视力残障人士正常出行，是盲人的眼睛。与爱同行，接纳导盲犬，转发呼吁！,0,0,0,04月30日
89,90,月野山兔子,:#交警扮盲人带导盲犬坐公交被赶##被骂哭的导盲犬主人说几乎每天被赶#我愿意于导盲犬同行 并做到不抚摸 不投食 不围观 让世界见证我们的力量 导盲犬出入公共场所乘坐公共交通被拒，如何保护盲人的权利呢？,0,0,0,04月30日
90,91,小虾米马丁,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月30日
91,92,外猛内柔丶zhu,【5月起#安徽将可携带导盲犬依规出入公共场所#，支持转起！】近日，山西太原#被骂哭的导盲犬主人说几乎每天被赶#引热议。5月1日起，《安徽省无障碍环境建设管理办法》施行。办法规定，视力残疾人可依规携带导盲犬出入公共场所及搭乘公共交通工具，公共场所工作人员应按国家有关规定提供无障碍服务。导盲犬是温顺聪明、训练有素的工作犬。爱同行，不拒绝！支持的转！http://t.cn/A6wn6UMh,0,0,0,04月30日
92,93,李墨林518,:【刷宝短视频】交警扮盲人带导盲犬坐公交被赶，狗狗哭了，这事你怎么看？http://t.cn/A6A462RQ,0,0,0,04月30日
93,94,锦衣卿君-EarlGlamour,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月30日
94,95,太原吃喝玩乐游,:#太原身边事#【导盲犬上公交车被拦狗狗委屈流泪 公交公司回应：已处罚当事司机】近日，一段“山西交警莉姐扮盲人带导盲犬坐公交被赶，狗狗哭了”的视频引发网友关注。视频中，交警莉姐作为体验者，带导盲犬乘车，但公交司机以“狗咬人怎么办”为由拒绝。目前太原公交公司回应，带导盲犬乘坐公交车需出示残疾人证和导盲犬资格证，此事中当班司机态度有问题，将做罚扣工资处理，也会对员工加强相关培训。（中新社）http://t.cn/A6AAptVw,299,15,29,04月30日
95,96,克苏鲁粉章鱼,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月30日
96,97,克苏鲁粉章鱼,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月30日
97,98,克苏鲁粉章鱼,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月30日
98,99,YuXing-Eli,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月30日
99,100,王娜9965,:#交警扮盲人带导盲犬坐公交被赶##被骂哭的导盲犬主人说几乎每天被赶#应该立法归 导盲犬出入公共场所乘坐公共交通被拒，如何保护盲人的权利呢？,0,0,0,04月30日
100,101,产经动态,:#被骂哭的导盲犬主人说几乎每天被赶##交警扮盲人带导盲犬坐公交被赶#导盲犬，服役期很短，不应该被赶，好多人对导盲犬没有太多的了解，认为只是一条狗而已，应该多宣传。 导盲犬出入公共场所乘坐公共交通被拒，如何保护盲人的权利呢？,0,0,0,04月30日
101,102,稻香老农的博客,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月30日
102,103,hhhhhhxwz,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,2,0,0,04月30日
103,104,Lucifer的十七道暗夜蔷薇封印,:#交警扮盲人带导盲犬坐公交被赶##被骂哭的导盲犬主人说几乎每天被赶#说真的，十分不能理解司机和乘客的这些行为，盲人有什么错，如果有选择，谁会愿意成为盲人，导盲犬更是无辜，因为它们成为导盲犬也做出了巨大的牺牲，它们要压抑自己的天性，放弃自己的好奇心，更不能随便吃自己喜欢的食物，甚至一辈子都不能有自己的孩子，不能成为一个妈妈或是爸爸，“狗狗是人类最忠实的朋友”，这句话一点儿都没错，人世间最干净的是人心，可最肮脏的也是人心啊！http://t.cn/A6AwZS8i,0,0,0,04月30日
104,105,蔡子中律师,:#交警扮盲人带导盲犬坐公交被赶##被骂哭的导盲犬主人说几乎每天被赶#“爱”有时候要依靠法来推动，执法部门和公共服务领域要合力，形成典型案例！ 导盲犬出入公共场所乘坐公共交通被拒，如何保护盲人的权利呢？,1,0,0,04月30日
105,106,马鹏举123,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,2,1,0,04月30日
106,107,shuhongshuhong1201,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月30日
107,108,小圆几呦,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月30日
108,109,猴猴49384938,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月30日
109,110,雨愿莎,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月30日
110,111,931郑州经济广播,:#被骂哭的导盲犬主人说几乎每天被赶#【导盲犬坐公交被骂哭，主人说几乎每天被赶】#交警扮盲人带导盲犬坐公交被赶#近日，山西太原。莉姐体验盲人生活，与盲人和导盲犬坐公交被拒，有乘客出口骂人。导盲犬主人称这样的事几乎每天都在发生，而狗狗每次被拒和被骂，回来都要低落很久。（素材来源：相关人士）http://t.cn/A6AzjgGU,0,1,0,04月30日
111,112,x_w_xw,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月30日
112,113,收nu能来或者在海口的,#交警扮盲人带导盲犬坐公交被赶#导盲犬能够帮助盲人避开所有障碍物，可以部分替代盲人的眼睛，从而给盲人带来方便和更加的安全。关于导盲犬进入公交或地铁以及公共场合，目前还不被所有人接受，也希望有关部门能加强这一块的宣导，来提高盲人出行的安全性。#公交公司回应交警带导盲犬被赶#http://t.cn/A6Ahvqd9,0,0,0,04月30日
113,114,收nu能来或者在海口的,#交警扮盲人带导盲犬坐公交被赶#导盲犬能够帮助盲人避开所有障碍物，可以部分替代盲人的眼睛，从而给盲人带来方便和更加的安全。关于导盲犬进入公交或地铁以及公共场合，目前还不被所有人接受，也希望有关部门能加强这一块的宣导，来提高盲人出行的安全性。#公交公司回应交警带导盲犬被赶#http://t.cn/A6Ahvqd9,0,0,0,04月30日
114,115,眉眼如初HJM,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月30日
115,116,aaa信小哈哈哈哈boom1123,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月30日
116,117,戎装老兵,:#被骂哭的导盲犬主人说几乎每天被赶#导盲犬坐公交被骂哭，主人说几乎每天被赶近日，山西太原。莉姐体验盲人生活，与盲人和导盲犬坐公交被拒，有乘客出口骂人。导盲犬主人称这样的事几乎每天都在发生，而狗狗每次被拒和被骂，回来都要低落很久。#交警扮盲人带导盲犬坐公交被赶#武汉加油爱橄榄绿的微博视频,3,0,2,04月30日
117,118,颜九的小粉丝10086,#交警扮盲人带导盲犬坐公交被赶#导盲犬能够帮助盲人避开所有障碍物，可以部分替代盲人的眼睛，从而给盲人带来方便和更加的安全。关于导盲犬进入公交或地铁以及公共场合，目前还不被所有人接受，也希望有关部门能加强这一块的宣导，来提高盲人出行的安全性。#公交公司回应交警带导盲犬被赶#http://t.cn/A6Ahvqd9,0,0,0,04月30日
118,119,canlollipop,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月30日
119,120,sfrwcx,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月30日
120,121,九三Thebr,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月30日
121,122,离洛Lucky,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,1,0,0,04月30日
122,123,kathykatykay,:#交警扮盲人带导盲犬坐公交被赶##被骂哭的导盲犬主人说几乎每天被赶#看到盲人被拒绝，看到导盲犬因此情绪低落，我也为盲人出行之难感到失落，也希望能够为盲人出行提供更多的方便，让盲人也享受到平等的公民待遇。今天看到了一个视频，有盲人带导盲犬上公交，基本上被拒绝，公交司机还说要报警。盲人听说要报警，就马上退却了。其实，我倒欢迎公交司机报警，相信警方会支持盲人，批评司机歧视的做法。出租车司机也多会拒绝搭载带有导盲犬的盲人上车。可能有人会说，如果你遇到这样的情形，是不是也会因为害怕而拒绝盲人带导盲犬上车呢？确实，还没有遇到过这样的事。只要司机同意，我不会有意见，我认为盲人也有乘坐公交的权利，何况导盲犬是国家给盲人配备的，经过了专门的训练，不会出现危险的情形，完全可以放心乘坐。http://t.cn/A6AwZS8i,0,0,0,04月30日
123,124,佩奇猪猪侠,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月30日
124,125,桃粉小z,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月30日
125,126,辛巴0809,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月30日
126,127,胖纸小33,:#交警扮盲人带导盲犬坐公交被赶##被骂哭的导盲犬主人说几乎每天被赶#主要还是靠立法吧！ 导盲犬出入公共场所乘坐公共交通被拒，如何保护盲人的权利呢？,0,0,1,04月30日
127,128,Shine_pumpkin,:#交警扮盲人带导盲犬坐公交被赶##被骂哭的导盲犬主人说几乎每天被赶#除了要保护盲人的权利，是不是也应该考虑一下狗狗们的感受，他们是在帮助人类啊，就不能怀揣一颗感谢地心吗 导盲犬出入公共场所乘坐公共交通被拒，如何保护盲人的权利呢？,0,0,0,04月30日
128,129,查有此猹,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
129,130,滕biubiu喔,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
130,131,没得啵啵的芋泥四季春,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
131,132,PeiperPeiper,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
132,133,lia开始学画画,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月29日
133,134,Lin家有猫待养,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
134,135,头上有毛,:#交警扮盲人带导盲犬坐公交被赶##被骂哭的导盲犬主人说几乎每天被赶#每个人生来都想是健康的，可总有意外发生。导盲犬是培训过的有专业技能去保障盲人出行需要，不能单纯作为宠物去看待导盲犬，像安抚犬他们真的能帮助一些心理需要帮助的人，请善待宠物，更要尊重盲人，尊重他们的“眼睛”http://t.cn/A6AwZS8i,0,0,0,04月29日
135,136,咖喱牛肉小笼包,:我愿意！分享央视新闻网 的@绿洲动态：#我愿意和导盲犬同行#「【转发倡议：#我愿意和导盲犬同行！,0,0,0,04月29日
136,137,_GinoChan,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
137,138,婉美小E,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月29日
138,139,那已然归来的开拓者,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月29日
139,140,蒜香蘸酱芝士条,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月29日
140,141,VQ202003,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
141,142,康康你康康再康康,,0,0,0,04月29日
142,143,超甜的晨儿,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
143,144,兰州西固检察,:【导盲犬为什么哭了，走不进城市还是融不进人心】一段“交警扮盲人带导盲犬坐公交被赶”的视频触动人心，暴露出导盲犬走进城市却难融入城市的困境。导盲犬不同于一般的犬类，要谨防丑化导盲犬的声音，也要注意萌化导盲犬的态度。更为重要的是，不能忘了牵引绳另一端的盲人群体。正视他们的的需要、尊重他们的权利，是我们每个人都应努力做到的。毕竟，生而健全是赐予，但每个我们都可能因为疾病、意外和衰老而成为他们。http://t.cn/A6AUjUVy,35,1,7,04月29日
144,145,熙Cocoa,【#交警扮盲人带导盲犬坐公交被赶#,1,0,0,04月29日
145,146,曾经我们遗落的小记忆丶,:#被骂哭的导盲犬主人说几乎每天被赶##交警扮盲人带导盲犬坐公交被赶#需要给公交司机普法 导盲犬出入公共场所乘坐公共交通被拒，如何保护盲人的权利呢？,0,0,0,04月29日
146,147,累的时候就读书,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月29日
147,148,一分海棠,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
148,149,CC宝贝的熹微妈妈,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
149,150,月野兔兔兔吖,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月29日
150,151,喜庆的弱弱的一块煤,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
151,152,Beckonimg,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月29日
152,153,L老阿姨的少女心呀,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月29日
153,154,星星点灯小朋友1798,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
154,155,星星点灯小朋友1798,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
155,156,想要稳稳的幸福ye,【#交警扮盲人带导盲犬坐公交被赶#,0,0,0,04月29日
156,157,老枏2011,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
157,158,刘巧巧com,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
158,159,陌言深浅,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
159,160,新新点灯2345593857,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
160,161,大河报,:【疆哥有话说 | 导盲犬被赶下车折射公共服务短板】这两天，一段“交警扮盲人带导盲犬坐公交被赶”的视频上了热搜。视频中，山西太原交警莉姐扮演盲人体验生活，她牵着自己的导盲犬乘坐公交车，却遭到司机和乘客的驱赶，而据相关法规导盲犬可以乘坐公共交通。随后，涉事公交公司回应称，司机在沟通的过程中没有按照流程工作，态度有问题，会予以处理，并加强相关培训。视频显示，被赶下公交车后，导盲犬委屈地哭了。这一幕，令很多网友感到伤心，更是让人为盲人的现实生活扼腕长叹——在公共视线难以企及之处，谁知道他们遭受了多少常人无法想象的困难?从这种角度来看，“交警扮盲人带导盲犬坐公交被赶”的背后，既折射着公共场所的管理不足和失据，也透露出弱势群体的焦虑与无奈。。详情→http://t.cn/A6AUxZvy,28,4,8,04月29日
161,162,湖师文学院1806班,:#晚安湖师#【你愿和它们同行吗？支持请转！】近日，一段“交警扮盲人带导盲犬坐公交被赶”的视频引发关注。导盲犬是温顺聪明、训练有素的工作犬，世界上还没发生过导盲犬伤人事件。导盲犬不是普通的狗狗，它们能够帮助视力残障人士正常出行，是盲人的眼睛。与爱同行，接纳导盲犬，转发呼吁@湖北师范大学团委@湖师文学院http://t.cn/R2WxQJe,0,0,0,04月29日
162,163,尜尧,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
163,164,Amy陶宠儿,【#撒贝宁[超话]##尼格买提[超话]#现场考验导盲犬！画面有爱更有趣[哈哈]】#导盲犬#在生活中活泼可爱，一旦穿上工作服，它们瞬间进入工作状态：温顺、听话，努力工作，为需要的人们带来希望和帮助。,2,0,0,04月29日
164,165,喝茶的阿木木,发布了头条文章：《我用尽一生服务着你们，却依旧得不到接纳》#国际导盲犬日##被骂哭的导盲犬主人说几乎每天被赶##导盲犬是什么级别的狗#我用尽一生服务着你们，却依旧得不到接纳,0,0,0,04月29日
165,166,记者祝小博,【#交警扮盲人带导盲犬坐公交被赶#，狗狗哭了】近日，山西太原。交警莉姐扮盲人体验生活，带导盲犬上公交车被拒，有乘客骂骂咧咧，说耽误别人的事，被赶下车的导盲犬委屈地哭了。据相关法规导盲犬可以乘坐公共交通。（素材来源：网络）交警扮盲人带导盲犬坐公交被赶，狗狗哭了 澎湃新闻的微博视频,0,0,0,04月29日
166,167,北京西城,:【转发倡议：#我愿意和导盲犬同行#！】26日，一段“交警扮盲人带导盲犬坐公交被赶”的视频在网上引发关注。事实上，盲人欲带导盲犬乘车，证件齐全却遭拒绝的现象屡有发生。你知道吗？导盲犬都经过严格训练，是盲人的眼睛，世界上从未发生导盲犬伤人事件。#你愿和导盲犬同行吗#？愿意的请转！@央视新闻,14,6,7,04月29日
