Unnamed: 0,xuhao,author,content,zan,zhuanfa,pinglun,public_time
231,238,直播南京官方版,:【#拍摄虐猫视频大学生道歉#：感到无地自容 深深懊悔】近日，网曝#大学生拍摄虐猫视频贩卖#，手段极其残忍，并将虐猫过程拍下视频兜售牟利。9日晚，@天骁的小猫咪321发布微博向公众道歉：对于本人虐猫及在网上发布、转发虐猫视频的行为感到无地自容，深深懊悔。愿意承担由此不良行为所带来的一切后果，恳请大家给我一次改过的机会。http://t.cn/A6w7R35e（时间视频）,7,0,12,04月10日
232,239,锡林郭勒反邪教,#大学生拍摄虐猫视频贩卖#【山东一#大学生虐猫拍视频贩卖#】4月8日，有网友爆料称山东理工大学大四学生范某某虐杀流浪猫，并拍视频贩卖。视频中多只猫遭到焚烧、鞭打等虐待行为。在范某某给买家提供的图片中，网友发现，电脑桌面上有一份山东理工大学毕业设计文件。记者向山东理工大学求证此事，党委办公室工作人员称，学校接到舆情后已介入此事。（新京报我们视频）http://t.cn/A6w7QN6y,0,0,0,04月10日
233,240,扬州电台江都广播,:【大学生拍摄虐猫视频贩卖，两个月致80只流浪猫死亡！【扬帆】】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。 其中大多数动物为学校流浪猫，两个月内死亡80只。http://t.cn/A6wZTA2k(分享自@扬帆手机频道),0,0,0,04月10日
234,241,潍坊高新检察,:【#大学生拍摄虐猫视频贩卖#校方：正在处理中】近日，网友爆料山东理工大学一名大四学生虐待流浪猫，并拍摄视频通过网络宣传贩卖 。其中大多数动物为学校流浪猫，两个月内死亡80只。对此山东理工大学回应称，是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。@沸点视频http://t.cn/A6w7cTVh,3,5,4,04月10日
235,242,中工网,:#山东理工大学回应学生虐猫#【#山东理工大学回应学生虐猫#：已对虐猫学生批评教育】#拍摄虐猫视频大学生道歉#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。9日，@山东理工大学发布声明称：经核实，事件中所涉当事人范源庆为我校数学与统计学院2016级学生。学校已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。当日，当事学生范源庆@天骁的小猫咪321也发布道歉声明称：今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,1,0,1,04月10日
236,243,天涯舆情,:【#山东理工大学回应学生虐猫#：正在处理中,0,0,0,04月10日
237,244,网易财经,:【#山东理工大学回应学生虐猫#：正在处理中,267,39,98,04月10日
238,245,杭州检察,:#拱墅检察#【#高校回应学生拍视频虐猫#：已责令其道歉，将严肃处理】山东理工大学一名大四学生被指虐猫，还拍摄并贩卖相关视频。4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。http://t.cn/A6w7uqNehttp://t.cn/A6wzK7ef,10,0,10,04月10日
239,246,宝鸡检察,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料@山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。今天（9日）晚上21时许，@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。在其发布道歉声明前，9日早些时候，@山东理工大学发布声明称：经核实，事件中所涉当事人范源庆为我校数学与统计学院2016级学生。学校已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。@环球网http://t.cn/A6wzYxFX,2,0,13,04月10日
240,247,杭州弥风婚纱摄影,:【#山东理工大学回应学生虐猫#：正在处理中,0,0,1,04月10日
241,248,中新社微观山东,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】#大学生拍摄虐猫视频贩卖#近日，网友爆料#山东理工大学#一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。（头条新闻）,1,0,0,04月10日
242,249,青岛晚报,:【#山东理工大学回应学生虐猫#：正在处理中,11,2,11,04月10日
243,250,益戎君,致歉书我是范源庆，对于本人虐猫及在网上发布、转发虐猫视频的行为感到无地自容，深深懊悔。作为一名大学生，我将学校的教育和培养置于脑后，做出残害动物生命的行为，是不可容忍、不可原谅的。事情发生后，学校对我进行了严肃的批评教育，使我深深地认识到自己的所作所为不可饶恕，内心充满了自责和后悔，这种行为有损大学生的形象。我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。再次向大家表示深深的道歉和悔过！今后我将严格要求自己，接受大家的监督！鞠躬致歉！范源庆2020年4月9日,4,0,0,04月10日
244,251,拱墅检察,:#拱墅检察#【#高校回应学生拍视频虐猫#：已责令其道歉，将严肃处理】山东理工大学一名大四学生被指虐猫，还拍摄并贩卖相关视频。4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。http://t.cn/A6w7uqNehttp://t.cn/A6wzK7efhttp://t.cn/A6ZH7YNv,4,3,10,04月10日
245,252,中工网,:#拍摄虐猫视频大学生道歉#【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】#大学生拍摄虐猫视频贩卖#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,2,0,1,04月10日
246,253,周至法院,:#拍摄虐猫视频大学生道歉#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。4月9日晚间，该生通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,0,0,3,04月10日
247,254,中国网新闻中心,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】#大学生拍摄虐猫视频贩卖#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,1,1,14,04月10日
248,255,青海新闻综合广播,【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】#大学生拍摄虐猫视频贩卖#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,0,0,0,04月10日
249,256,东方网1站视频,:【山东理工大学#大学生拍摄虐猫视频贩卖#两个月致80只流浪猫死亡,2,0,1,04月10日
250,257,大连新闻网,:【山东高校#大学生虐杀流浪猫拍视频牟利#致多只流浪猫死亡】近日，动物保护人士@霸气旧菜菜hh爆料山东某高校一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等方式虐待，并拍摄视频通过微博、QQ等社交平台公开宣传贩卖。其中大多数动物为学校流浪猫，也通过买猫骗猫进行虐杀，致多只流浪猫死亡。目前@淄博记事本已联系该校，事情正在进一步调查处理中。#大学生拍摄虐猫视频贩卖#http://t.cn/A6w7E4hc,3,0,0,04月10日
251,258,四川监狱,:#山东理工大学回应学生虐猫#【山东理工大学回应学生虐猫：已责令其道歉，将严肃处理】网曝#大学生拍虐猫视频贩卖#，4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。#拍摄虐猫视频大学生道歉#山东理工大学虐猫事件当事人范源庆在其个人微博账号@天骁的小猫咪321发布了道歉信，诚心接受网友的谴责和学校的批评教育，并诚恳的道歉和悔过@澎湃新闻http://t.cn/A6wz9DPd@新浪新闻客户端@法治四川,12,10,10,04月10日
252,259,长江云官方微博,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料@山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。今天（9日）晚上21时许，@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。对此，你怎么看？http://t.cn/A6wZKV4s,355,4,3,04月10日
253,260,燕阵沧州,:#大学生拍摄虐猫视频贩卖#【残忍！网曝大四学生拍摄虐猫视频贩卖 两个月致80只流浪猫死亡】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫尚还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。其中大多数动物为学校流浪猫，两个月内死亡80只。对此山东理工大学回应称，是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。（@沸点视频）,5,0,0,04月10日
254,261,无锡新周刊,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】#大学生拍摄虐猫视频贩卖#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,4,0,2,04月10日
255,262,BTV新闻,:【#拍摄虐猫视频大学生道歉#：感到无地自容 深深懊悔】近日，网曝#大学生拍摄虐猫视频贩卖#，手段极其残忍，并将虐猫过程拍下视频兜售牟利。9日晚，@天骁的小猫咪321发布微博向公众道歉：对于本人虐猫及在网上发布、转发虐猫视频的行为感到无地自容，深深懊悔。愿意承担由此不良行为所带来的一切后果，恳请大家给我一次改过的机会。（来源：时间视频）http://t.cn/A6w7R35e,3,2,2,04月10日
256,263,法治四川,:#山东理工大学回应学生虐猫#【山东理工大学回应学生虐猫：已责令其道歉，将严肃处理】网曝#大学生拍虐猫视频贩卖#，4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。#拍摄虐猫视频大学生道歉#山东理工大学虐猫事件当事人范源庆在其个人微博账号@天骁的小猫咪321发布了道歉信，诚心接受网友的谴责和学校的批评教育，并诚恳的道歉和悔过@澎湃新闻http://t.cn/A6wz9DPd@新浪新闻客户端,6,0,5,04月10日
257,264,青岛早报,:【#山东理工大学回应学生虐猫#：已对虐猫学生批评教育】#拍摄虐猫视频大学生道歉#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。9日，@山东理工大学发布声明称：经核实，事件中所涉当事人范源庆为我校数学与统计学院2016级学生。学校已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。当日，当事学生范源庆@天骁的小猫咪321也发布道歉声明称：今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,35,7,22,04月10日
258,265,临安检察,:#带你见见光#【#山东理工大学回应学生虐猫#：正在处理中,27,3,29,04月10日
259,266,中国教育在线,:【#山东理工大学回应学生虐猫#：已对虐猫学生批评教育】#拍摄虐猫视频大学生道歉#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。9日，@山东理工大学发布声明称：经核实，事件中所涉当事人范源庆为我校数学与统计学院2016级学生。学校已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。当日，当事学生范源庆@天骁的小猫咪321也发布道歉声明称：今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,79,6,37,04月10日
260,267,环球总财,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】#大学生拍摄虐猫视频贩卖#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,1,0,4,04月10日
261,268,江北检察,:【#山东理工大学回应学生虐猫#：已对虐猫学生批评教育】#拍摄虐猫视频大学生道歉#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。9日，@山东理工大学发布声明称：经核实，事件中所涉当事人范源庆为我校数学与统计学院2016级学生。学校已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。当日，当事学生范源庆@天骁的小猫咪321也发布道歉声明称：今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,7,0,8,04月10日
262,269,衡水广播电视台,:【#山东理工大学回应学生虐猫#：正在处理中,1,1,1,04月10日
263,270,遂川政法,:#天下万象#【#拍摄虐猫视频大学生道歉#：感到无地自容 深深懊悔】近日，网曝#大学生拍摄虐猫视频贩卖#，手段极其残忍，并将虐猫过程拍下视频兜售牟利。9日晚，@天骁的小猫咪321发布微博向公众道歉：对于本人虐猫及在网上发布、转发虐猫视频的行为感到无地自容，深深懊悔。愿意承担由此不良行为所带来的一切后果，恳请大家给我一次改过的机会。http://t.cn/A6w7R35ehttp://t.cn/A6w7R35e,0,0,0,04月10日
264,271,明日快1周,:#天下万象#【#拍摄虐猫视频大学生道歉#：感到无地自容 深深懊悔】近日，网曝#大学生拍摄虐猫视频贩卖#，手段极其残忍，并将虐猫过程拍下视频兜售牟利。9日晚，@天骁的小猫咪321发布微博向公众道歉：对于本人虐猫及在网上发布、转发虐猫视频的行为感到无地自容，深深懊悔。愿意承担由此不良行为所带来的一切后果，恳请大家给我一次改过的机会。http://t.cn/A6w7R35e@时间视频#善待动物##保护动物人人有爱#,5,0,2,04月10日
265,272,观网资讯,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料@山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。@山东理工大学发布声明，将依法依规严肃处理。,0,0,0,04月10日
266,273,遂川政法,:#大学生拍摄虐猫视频贩卖#【山东一#大学生虐猫拍视频贩卖#】4月8日，有网友爆料称山东理工大学大四学生范某某虐杀流浪猫，并拍视频贩卖。视频中多只猫遭到焚烧、鞭打等虐待行为。在范某某给买家提供的图片中，网友发现，电脑桌面上有一份山东理工大学毕业设计文件。记者向山东理工大学求证此事，党委办公室工作人员称，学校接到舆情后已介入此事。（新京报我们视频）http://t.cn/A6w7QN6yhttp://t.cn/A6wzLTO0,1,0,0,04月10日
267,274,揭露地球,:#山东理工大学大学生拍摄虐猫视频贩卖#！！！气死了！大学生拍摄虐猫视频贩卖！虐猫还拍出来获利，两个月致80只流浪猫死亡！！！这是什么危险人格?病毒为什么不消灭这样的辣鸡？？？越想越气深夜还是觉得要发出来这条微博！/原文报道视频链接：http://t.cn/A6wZGdE4,111,336,46,04月10日
268,275,上海宠物频道,:【#山东理工大学回应学生虐猫#：正在处理中,0,0,0,04月10日
269,276,新浪科技,:【#拍摄虐猫视频大学生道歉#：感到无地自容 深深懊悔】近日，网曝#大学生拍摄虐猫视频贩卖#，手段极其残忍，并将虐猫过程拍下视频兜售牟利。9日晚，@天骁的小猫咪321发布微博向公众道歉：对于本人虐猫及在网上发布、转发虐猫视频的行为感到无地自容，深深懊悔。愿意承担由此不良行为所带来的一切后果，恳请大家给我一次改过的机会。http://t.cn/A6w7R35e,2274,522,494,04月10日
270,277,凤凰周刊,:【山东高校#大学生虐杀流浪猫拍视频牟利#致多只流浪猫死亡】近日，动物保护人士@霸气旧菜菜hh爆料山东某高校一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等方式虐待，并拍摄视频通过微博、QQ等社交平台公开宣传贩卖。其中大多数动物为学校流浪猫，也通过买猫骗猫进行虐杀，致多只流浪猫死亡。目前@淄博记事本已联系该校，事情正在进一步调查处理中。#大学生拍摄虐猫视频贩卖#http://t.cn/A6w7E4hc#拍摄虐猫视频大学生道歉#,2304,273,549,04月10日
271,278,凤凰网财经,:【山东高校#大学生虐杀流浪猫拍视频牟利#致多只流浪猫死亡】近日，动物保护人士@霸气旧菜菜hh爆料山东某高校一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等方式虐待，并拍摄视频通过微博、QQ等社交平台公开宣传贩卖。其中大多数动物为学校流浪猫，也通过买猫骗猫进行虐杀，致多只流浪猫死亡。目前@淄博记事本已联系该校，事情正在进一步调查处理中。#大学生拍摄虐猫视频贩卖#http://t.cn/A6w7E4hc#拍摄虐猫视频大学生道歉#,1209,114,367,04月10日
272,279,沈阳故宫博物馆,:#拍摄虐猫视频大学生道歉#两个月虐杀八十多只猫，还贩卖虐杀视频赚钱，这个人心得有多狠，才能对那些无辜的小东西下得去手,18,0,4,04月10日
273,280,西部网,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】#大学生拍摄虐猫视频贩卖#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,5,6,7,04月10日
274,281,930老友记,:【#拍摄虐猫视频大学生道歉#：感到无地自容 深深懊悔】近日，网曝#大学生拍摄虐猫视频贩卖#，手段极其残忍，并将虐猫过程拍下视频兜售牟利。9日晚，@天骁的小猫咪321发布微博向公众道歉：对于本人虐猫及在网上发布、转发虐猫视频的行为感到无地自容，深深懊悔。愿意承担由此不良行为所带来的一切后果，恳请大家给我一次改过的机会。#930新闻眼#http://t.cn/A6w7R35e,3,0,5,04月10日
275,282,环球网,:万物皆有灵，你不爱，也别伤害。晚安。#大学生拍摄虐猫视频贩卖##拍摄虐猫视频大学生道歉#,21504,781,1464,04月10日
276,283,火速头条,:#火速头条#【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料@山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频在网上贩卖 。@天骁的小猫咪321通过微博向网友道歉：“我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。”@山东理工大学发布声明：将依法依规严肃处理。,0,0,0,04月10日
277,284,陕西交通广播,:【#山东理工大学回应学生虐猫#：正在处理中,2,0,4,04月09日
278,285,辽视说天下,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】#大学生拍摄虐猫视频贩卖#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。详见>>http://t.cn/A6wzEJ5H,2,6,12,04月09日
279,286,辽视说天下,:【#高校回应学生拍视频虐猫#：已责令其道歉，将严肃处理】山东理工大学一名大四学生被指虐猫，还拍摄并贩卖相关视频。4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。http://t.cn/A6w7uqNehttp://t.cn/A6w7uqNe,5,8,5,04月09日
280,287,广州日报,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料@山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频在网上贩卖 。@天骁的小猫咪321通过微博向网友道歉：“我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。”@山东理工大学发布声明：将依法依规严肃处理。,315,116,34,04月09日
281,288,子长检察,:【#大学生拍摄虐猫视频贩卖#校方：正在处理中】近日，网友爆料山东理工大学一名大四学生虐待流浪猫，并拍摄视频通过网络宣传贩卖 。其中大多数动物为学校流浪猫，两个月内死亡80只。对此山东理工大学回应称，是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。@沸点视频@正义网http://t.cn/A6w7cTVh,1,0,0,04月09日
282,289,新浪山东头条,:#拍摄虐猫视频大学生道歉#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。惨遭毒手的大部分为学校内的流浪猫，两个月内已有80只被虐至死。对此#山东理工大学回应学生虐猫#：是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。http://t.cn/A6w7cTVh,68,4,35,04月09日
283,290,博山检察,:【#山东理工大学回应学生虐猫#：正在处理中,4,0,1,04月09日
284,291,神州艺术杂志,:【#山东理工大学回应学生虐猫#：正在处理中,0,0,0,04月09日
285,292,直通屏山,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料@山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。@山东理工大学发布声明，将依法依规严肃处理。,0,0,0,04月09日
286,293,七台河检察,:#大学生拍摄虐猫视频贩卖#当人类和动物互换角色会怎么样?动物是人类的朋友，爱护动物就是爱护自己！,9,0,0,04月09日
287,294,攀枝花综合广播,:【#拍摄虐猫视频大学生道歉#：严格要求自己】4月9日，山东淄博。山东理工大学学生范某某虐杀猫并贩卖视频，其在微博@天骁的小猫咪321致歉：诚心接受网友谴责和学校批评教育，愿承担一切不良后果。今后严格要求自己，接受大家监督。（素材来源：网络）澎湃新闻的微博视频,4,2,10,04月09日
288,295,石柱法院,:#带你见见光#【#山东理工大学回应学生虐猫#：正在处理中,0,0,1,04月09日
289,296,火速头条,:#火速头条#【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料@山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。@山东理工大学发布声明，将依法依规严肃处理。,0,0,0,04月09日
290,297,经济日报,:【#拍摄虐猫视频大学生道歉#：严格要求自己】4月9日，山东淄博。山东理工大学学生范某某虐杀猫并贩卖视频，其在微博@天骁的小猫咪321致歉：诚心接受网友谴责和学校批评教育，愿承担一切不良后果。今后严格要求自己，接受大家监督。澎湃新闻的微博视频,58,9,31,04月09日
291,298,温江司法,:【#拍摄虐猫视频大学生道歉#：严格要求自己】4月9日，山东淄博。山东理工大学学生范某某虐杀猫并贩卖视频，其在微博@天骁的小猫咪321致歉：诚心接受网友谴责和学校批评教育，愿承担一切不良后果。今后严格要求自己，接受大家监督。  澎湃新闻的微博视频,5,0,6,04月09日
292,299,阳光检察-寿光,:#小鲁说事#【拍摄虐猫视频大学生道歉：给我一次改过的机会】近日，网友爆料@山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。今天（9日）晚上21时许，@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,1,1,2,04月09日
293,300,正义南康,:【#拍虐猫视频大学生发文道歉#：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫，并拍摄视频通过网络宣传贩卖。4月9日晚，@天骁的小猫咪321发文道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。在其发布道歉声明前，9日早些时候，@山东理工大学发布声明称：经核实，事件中所涉当事人范源庆为我校数学与统计学院2016级学生。学校已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。http://t.cn/A6wz3QYK,5,1,4,04月09日
