Unnamed: 0,xuhao,author,content,zan,zhuanfa,pinglun,public_time
181,182,新浪山东,:【#性侵案女孩母亲称女儿被威胁#：说出实情就杀了你妈】高管被指性侵养女事件继续引发热议。4月13日，接近鲍毓明的人士告诉@澎湃新闻，鲍曾给“养女“小芳请家教，给零花钱、微信红包和转账等。此前小芳母亲称从未向鲍索取钱财。小芳母亲还表示，该男子曾威胁女儿称，如果告诉妈妈实情，我就杀了你妈妈。（澎湃）http://t.cn/A6wctKTE,3,0,1,04月14日
182,183,搜狐财经,:【#鲍某明案女方律师发声#：母亲扮演的角色不影响女孩是受害者】4月13日，山东烟台。“高管被指性侵养女”一案当事女孩代理律师告诉记者，女孩目前状态非常不好，“我们觉得她遭受的创伤可能真的比较严重，亟需接受系统的长期的心理疏导。”该律师表示，案件的事实证据部分仍需办案机关的进一步调查核实，期望在最高检和公安部督导之下，地方办案机关能公平公正开展调查。http://t.cn/A6wIcOmn,0,0,2,04月14日
183,184,新浪财经,:【#鲍某某案女方律师发声#：母亲扮演的角色不影响女孩是受害者】4月13日，山东烟台。“高管被指性侵养女”一案当事女孩代理律师告诉澎湃新闻，#鲍某明案受害女孩状态非常不好#，“我们觉得她遭受的创伤可能真的比较严重，亟需接受系统的长期的心理疏导。”该律师表示，案件的事实证据部分仍需办案机关的进一步调查核实，期望在最高检和公安部督导之下，地方办案机关能公平公正开展调查。#鲍某明案女方律师发声#http://t.cn/A6wIcF6vhttp://t.cn/A6wIbIyk,511,46,128,04月14日
184,185,垫江法院,:【#鲍某明案女方律师发声#：母亲扮演的角色不影响女孩是受害者】4月13日，山东烟台。“高管被指性侵养女”一案当事女孩代理律师告诉澎湃新闻，女孩目前状态非常不好，“我们觉得她遭受的创伤可能真的比较严重，亟需接受系统的长期的心理疏导。”该律师表示，案件的事实证据部分仍需办案机关的进一步调查核实，期望在最高检和公安部督导之下，地方办案机关能公平公正开展调查。（素材来源：相关人士）http://t.cn/A6wIUi9ohttp://t.cn/A6wIbIykhttp://t.cn/A6wIbIyk,1,0,3,04月14日
185,186,政务播报,:【#鲍某明案女方律师发声#：母亲扮演的角色不影响女孩是受害者】4月13日，山东烟台。“高管被指性侵养女”一案当事女孩代理律师告诉记者，女孩目前状态非常不好，“我们觉得她遭受的创伤可能真的比较严重，亟需接受系统的长期的心理疏导。”该律师表示，案件的事实证据部分仍需办案机关的进一步调查核实，期望在最高检和公安部督导之下，地方办案机关能公平公正开展调查。（澎湃新闻）http://t.cn/A6wIbIyk,0,0,0,04月14日
186,187,蓝鲸财经记者工作平台,:【鲸视频：#鲍某明案女方律师发声#，母亲扮演的角色不影响女孩是受害者】4月13日，山东烟台。“高管被指性侵养女”一案当事女孩代理律师告诉@澎湃新闻，女孩目前状态非常不好，“我们觉得她遭受的创伤可能真的比较严重，亟需接受系统的长期的心理疏导。”该律师表示，案件的事实证据部分仍需办案机关的进一步调查核实，期望在最高检和公安部督导之下，地方办案机关能公平公正开展调查。http://t.cn/A6wIbIyk,1046,232,50,04月14日
187,188,攀枝花综合广播,:【#鲍某明案女方律师发声#：母亲扮演的角色不影响女孩是受害者】4月13日，山东烟台。“高管被指性侵养女”一案当事女孩代理律师告诉记者，女孩目前状态非常不好，“我们觉得她遭受的创伤可能真的比较严重，亟需接受系统的长期的心理疏导。”该律师表示，案件的事实证据部分仍需办案机关的进一步调查核实，期望在最高检和公安部督导之下，地方办案机关能公平公正开展调查。（澎湃新闻）http://t.cn/A6wIbIyk,0,1,0,04月14日
188,189,北京青年报,:【#鲍某明案女方律师发声#：母亲扮演的角色不影响女孩是受害者】4月13日，山东烟台。“高管被指性侵养女”一案当事女孩代理律师告诉记者，女孩目前状态非常不好，“我们觉得她遭受的创伤可能真的比较严重，亟需接受系统的长期的心理疏导。”该律师表示，案件的事实证据部分仍需办案机关的进一步调查核实，期望在最高检和公安部督导之下，地方办案机关能公平公正开展调查。（澎湃新闻）http://t.cn/A6wIbIyk,90,10,15,04月14日
189,190,澎湃视频,:【#鲍某明案女方律师发声#：母亲扮演的角色不影响女孩是受害者】4月13日，山东烟台。“高管被指性侵养女”一案当事女孩代理律师告诉澎湃新闻，女孩目前状态非常不好，“我们觉得她遭受的创伤可能真的比较严重，亟需接受系统的长期的心理疏导。”该律师表示，案件的事实证据部分仍需办案机关的进一步调查核实，期望在最高检和公安部督导之下，地方办案机关能公平公正开展调查。（素材来源：相关人士）http://t.cn/A6wIUi9ohttp://t.cn/A6wIbIyk,12,6,2,04月14日
190,191,澎湃新闻,:【#鲍某明案女方律师发声#：母亲扮演的角色不影响女孩是受害者】4月13日，山东烟台。“高管被指性侵养女”一案当事女孩代理律师告诉澎湃新闻，女孩目前状态非常不好，“我们觉得她遭受的创伤可能真的比较严重，亟需接受系统的长期的心理疏导。”该律师表示，案件的事实证据部分仍需办案机关的进一步调查核实，期望在最高检和公安部督导之下，地方办案机关能公平公正开展调查。（素材来源：相关人士）http://t.cn/A6wIUi9ohttp://t.cn/A6wIbIyk,329046,4859,10820,04月14日
191,192,七环视频,:【鲍毓明案女方律师：#母亲即使违法也不影响女孩是受害者#，期望办案机关公平公正开展调查】4月13日，山东烟台。“高管被指性侵养女”一案当事女孩代理律师告诉澎湃新闻，女孩目前状态非常不好，期望在最高检和公安部督导之下，地方办案机关能公平公正开展调查。她妈妈可能涉嫌违法，但是这些跟涉及性侵控诉是两回事。http://t.cn/A6wIUi9ohttp://t.cn/A6wIUCKh,7,2,2,04月14日
192,193,每益汇_积分资产增值服务,:又一声平地惊雷，上市公司高管被控性侵养女-阅财笔记根据南风窗报道，这位女孩自称从2016年起被“养父”鲍某某长期控制在山东烟台某公寓里，遭多次性侵，这个噩梦从14岁就开始了，她近3年处于半失学状态，期间还多次自杀未遂。直到2019年4月，在一次遭性侵并被殴打后，她选择报警。#不要让鲍毓明掉出热搜#http://t.cn/A6wfWDu9,0,0,0,04月14日
193,194,南方都市报,:【披露多起养父性侵养女案！有女孩4岁就被侵害】近日，上市公司高管鲍某明被指性侵“未成年养女”引起巨大争议。据最新消息显示，4月13日，最高检和公安部已联合派出督导组赴山东，对该案办理工作进行督导。南都记者梳理发现，中国裁判文书网公布的判决书中，曾披露数起涉及养父强奸未成年养女的案件，甚至有被害人初次遭受性侵时仅4岁多，其养父被判处有期徒刑15年。2019年3月，中国裁判文书网公布的来自广西壮族自治区南宁市西乡塘区人民法院的一份强奸罪判决书显示，被告人和被害人为养父女关系。经法院审理查明，被告人庞某兴于1997年收养被害人庞某（1997年11月25日出生），从庞某四岁多开始至2018年2月份，庞某兴利用庞某年幼无知、不从就将其赶出家门、不供养其上学等方式，分别在南宁市西乡塘区某出租房、南宁市某出租房、南宁市西乡塘区某出租房长期对庞某实施奸淫。2018年2月4日上午、2月6日晚上，庞某兴在某出租房内奸淫庞某。2018年2月9日，公安人员将被告人庞某兴抓获。法院认为，被告人庞某兴强奸妇女、奸淫幼女，情节恶劣，其行为已构成强奸罪，公诉机关指控罪名成立。西乡塘区人民法院最终判决被告人庞某兴犯强奸罪，判处有期徒刑十五年。http://t.cn/A6wfaSkk,354,39,95,04月14日
194,195,念念不忘是我的名,:#腾讯新闻#山东杰瑞集团高管被指性侵“养女” 本人回应：涉及隐私不方便透露http://t.cn/A6wfcrtQ来自@腾讯新闻,0,0,0,04月14日
195,196,西雅图行吧,:总裁“养父”涉嫌性侵未成年“养女”，南京警方追问同行非常值得看4月8日，网上出现一则《上市公司高管被指性侵养女四年  警方立案》的新闻，称养女被养父长期性侵。据多家媒体披露，“养父”是山东杰瑞集团高管。该集团旗下有A股上市公司烟台杰瑞石油服务集团股份有限.....详戳http://t.cn/A6wV0WeL,0,0,0,04月14日
196,197,逛纽约,:总裁“养父”涉嫌性侵未成年“养女”，南京警方追问同行非常值得看4月8日，网上出现一则《上市公司高管被指性侵养女四年  警方立案》的新闻，称养女被养父长期性侵。据多家媒体披露，“养父”是山东杰瑞集团高管。该集团旗下有A股上市公司烟台杰瑞石油服务集团股份有限.....详戳http://t.cn/A6wV0WeL,0,0,0,04月14日
197,198,易八达,:总裁“养父”涉嫌性侵未成年“养女”，南京警方追问同行非常值得看4月8日，网上出现一则《上市公司高管被指性侵养女四年  警方立案》的新闻，称养女被养父长期性侵。据多家媒体披露，“养父”是山东杰瑞集团高管。该集团旗下有A股上市公司烟台杰瑞石油服务集团股份有限.....详戳http://t.cn/A6wV0WeL,0,0,0,04月14日
198,199,咸阳中公教育,":#早安公考人#早上好，今天是2020年4月14日，星期二。你不努力,永远不会有人对你公平,只有你努力了,有了资源,有了话语权以后,你才可能为自己...今日新闻速递：[法治] 中央政法委秘书长陈一新：疫情防控常态化倒逼政法工作多“上线”。最高检、公安部介入“高管性侵养女案”，已派出联合督导组赴山东，对该案办理工作进行督导。鲍某某专职律师兼高管或违规，北京市司法局介入调查。福建省副省长张志南落马后，福建省委连夜开会：坚决拥护中央决定。“横行”6省入室盗窃40余次的犯罪团伙在陕西落网。22名国家疾控专家，71名省级专家，151名医务人员支援绥芬河市救治工作，还储备了1000人的医疗支援力量，以呼吸、重症和感染专业为主。郁铭芳院士在上海逝世，享年93岁，中国今年已痛失14位两院院士。张文宏：疫情防控做好这三个""饱和式""（输入病例、国际疫情、复阳之惑） 守住防线。“五一”出游，旅游场所“吃饭的地方”最危险，提倡自带干粮。",0,0,0,04月14日
199,200,乌蒙老樵,:流氓不可怕，怕的是流氓有文化山东企业高管鲍某明涉嫌性侵养女一案，经历了起诉撤诉，现在又起诉，最高两院介入，作为具有职业律师资格，企业法务管理的专业法律人才，确实在这起案件当事人中，不得不说起其考虑周全，一是等孩子刚到14岁，二是没有证据是养父养女关系，不是特殊职责人员，三是定位关系是恋爱，未来妻子，四对方是难以举证是非自愿等等。一切都为法律认定犯罪行为做好了准备。曾经做过一个调查，在选人用人父方面“德才 ”如何平衡，最差的就是有“才”无“德”者，因为这种人有能力干更大的坏事，而无“才”无“德”者，虽然干不了好事，可也干不了多大的坏事。所以用人需要“德才兼备”，但要“以德为先”http://t.cn/RpZMsjS,0,0,0,04月14日
200,201,洛杉矶玩乐,:总裁“养父”涉嫌性侵未成年“养女”，南京警方追问同行非常值得看4月8日，网上出现一则《上市公司高管被指性侵养女四年  警方立案》的新闻，称养女被养父长期性侵。据多家媒体披露，“养父”是山东杰瑞集团高管。该集团旗下有A股上市公司烟台杰瑞石油服务集团股份有限.....详戳http://t.cn/A6wV0WeL,0,0,0,04月14日
201,202,旧金山玩乐,:总裁“养父”涉嫌性侵未成年“养女”，南京警方追问同行非常值得看4月8日，网上出现一则《上市公司高管被指性侵养女四年  警方立案》的新闻，称养女被养父长期性侵。据多家媒体披露，“养父”是山东杰瑞集团高管。该集团旗下有A股上市公司烟台杰瑞石油服务集团股份有限.....详戳http://t.cn/A6wV0WeL,0,0,0,04月14日
202,203,慵懒的地狱没有金容仙,几个小时，上千条私信，全是黑暗的秘密。生父、继父、养父、爷爷/姥爷、堂表哥、老师、邻居……也有一两条是男孩被阿姨侵犯。全部是没能说出口烂在心里的屈辱回忆。几百个女孩都在强调“对！一模一样！我当时也假装爱上了他！”、“我也有亲近他的行为！”可是，我们不是自愿的。（由于私信数量太多，我只能选取了一些发出，而且不确定每一条发出都征得了同意，因为这里系统顺序有点乱。如未征得同意请私信我删除）,1,0,0,04月14日
203,204,哲远优思,:#鲍毓明养女发声##鲍毓明养女律师回应#日前，山东烟台某企业前高管鲍某某涉嫌性侵养女一案引发社会关注。针对有媒体报道称小可与鲍某某之间有“亲昵关系”，李莹表示对此应审慎看待，“萝卜大棒下的依赖感不能叫爱”。当事女孩小可（化名）称，她从2016年起跟着“养父”鲍某某生活，3年间遭多次性侵。鲍某某的姐姐说二人不是养父女关系，且女孩和妈妈曾经去过鲍的老家见过父母。小可说，在被性侵后曾去过鲍某某老家要说法，鲍父母却问小可要不要嫁给他。小可的代理律师称，鲍某某没有办领养手续，“非养父女关系”这一说法是在为鲍开脱。,1,0,0,04月13日
204,205,快乐小徐1,:#鲍毓明回应性侵养女##南京警方就性侵养女案对话烟台警方##山东杰瑞集团高管被立案调查#我跟这个人合理讨论这个问题，说这不仅仅是违法的问题这是炼童！！！这个人把我举报了，真是洗得一手好地！！！来源:@知乎,1,0,0,04月13日
205,206,大虫桃子,:【南京警方对话烟台：望告知被性侵者案情】4月8日，山东烟台。杰瑞集团高管被指性侵养女小芳（化名）引发广泛关注，警方立案侦查。小芳寻求住所地南京警方帮助，南京警方对话烟台，希望告知小芳案件进展。南京警方对话烟台：望告知被性侵者案情  澎湃新闻的微博视频,0,0,0,04月13日
206,207,抚顺妇女,:【孩子离「性侵犯」有多远？这7个迹象需要父母留意】4月9日，山东警方通报某企业高管鲍某某被指“性侵未成年养女”一事，让「未成年人性侵害」再次成为舆论焦点。《生命时报》邀请权威专家教会孩子和父母如何防范性侵，并告诉所有人：性的背后，更需要有爱和尊重。#什么是性同意#http://t.cn/A6wcWJ5q,0,0,0,04月13日
207,208,金艺Joy,:有些人沟通起来好魔幻哦比如我说：成年人跟未成年发生关系 无论什么理由都是不对的对方就说：那成年人跟成年人发生关系就对了？比如我说：我能力有限  只能帮着转发扩散对方还说：如果舆论能判刑  还要公检法干什么？比如我说：公检法是怎么建立的  又是怎么优化的？对方又说：那你觉得有罪就有罪吧最后我：拉黑了拜拜您呐～#N号房受害者有知名女艺人##什么是性同意##鲍毓明再度回应性侵养女事件##北京司法局介入调查鲍毓明##山东杰瑞集团高管被立案调查##未成年人保护##未成年人 性自愿##鲍某明姐姐称弟弟和女孩非养父女关系##房思琪的初恋乐园#,1,0,1,04月13日
208,209,西南铁路,:#什么是性同意#【孩子离「性侵犯」有多远？这7个迹象需要父母留意】4月9日，山东警方通报某企业高管鲍某某被指“性侵未成年养女”一事，让「未成年人性侵害」再次成为舆论焦点。@生命时报邀请权威专家教会孩子和父母如何防范性侵，并告诉所有人：性的背后，更需要有爱和尊重。 孩子离「性侵犯」有多远？这7个迹象需要父母留意,1,4,0,04月13日
209,210,2306123不知道,:山东高管性侵养女案，为何第一次不立案？说是证据不足。在报道中理由含糊。至少有不作为之嫌，希望后续对该节点交待清楚,0,0,0,04月13日
210,211,生命时报,:【孩子离「性侵犯」有多远？这7个迹象需要父母留意】4月9日，山东警方通报某企业高管鲍某某被指“性侵未成年养女”一事，让「未成年人性侵害」再次成为舆论焦点。《生命时报》邀请权威专家教会孩子和父母如何防范性侵，并告诉所有人：性的背后，更需要有爱和尊重。#什么是性同意#孩子离「性侵犯」有多远？这7个迹象需要父母留意,59,47,7,04月13日
211,212,那牧柏儿兔,【鲍某某专职律师兼高管或违规，#北京司法局介入调查鲍毓明#】鲍某某曾为烟台杰瑞集团副总裁，分管法务工作。鲍某某还担任北京泰德律师事务所律师。4月13日，北京市司法局表示，目前已经针对相关线索展开调查。北京市司法局律师工作处一工作人员向新京报记者表示，局里已经高度关注这个问题，相关领导也召集了负责部门开会进行研究部署。现在正在按照法律法规的规定，对照目前曝光的线索，正在进行调查核实。#鲍毓明系执业状态专职律师##律协称鲍毓明违反专职执业要求#http://t.cn/A6wcqFSWhttp://t.cn/A6wqChGe,0,0,0,04月13日
212,213,晶报,:#晶报社论#【晶报快评|高管涉性侵，“顶级阵容”的督导组来得正是时候】企业高管鲍某某涉嫌性侵一案引发举国关注。针对这起案件，最高人民检察院、公安部已派出联合督导组赴山东，对该案办理工作进行督导。#鲍某某被控性侵养女案#曝光后，迅速激起了舆论的轩然大波。企业高管、未成年人、收养、性侵⋯⋯诸如此类的关键词，足以撩拨公众神经。这些天，有关这起事件的讨论汗牛充栋，甚至于媒体推出的相关报道，也会成为舆论的聚焦点，其陈述的事实和表述方式，都会被条分缕析。因为事件的特殊性，目前几乎形成了一种“全民探案”的景象，每个人都是“陪审团”和“福尔摩斯”，每个人都有自己的判断和结论，每个人都有一肚子话想说。但这起事件偏偏没有那么简单。在涉事少女李星星（化名）作出陈述后，当事人鲍某某又给出了一个“恋爱版”的故事，让整个事件更加扑朔迷离。也正因为如此，这些天，不同的意见开始出潮水般涌出，很多人为此争论得面红耳赤，甚至在朋友圈相互拉黑。讨论是非常有必要的，它让我们更能贴近真相。我们不能放过一个衣冠禽兽，但也不能自说自话地搭建起法庭和审判席。这起事件最终的走向，还需要权威的调查和声音。但遗憾的是，这种声音一直付之阙如。2019年4月8日，李星星到山东省烟台市公安局芝罘分局报案，称其三年多来被“养父”鲍某某多次性侵。芝罘分局于当日立案，但最终认为鲍某某不构成犯罪，遂于2019年4月26日决定撤销此案。后根据当事人及其律师提供的一些新的线索，芝罘分局于2019年10月9日决定再次立案，并在本地及其他涉案地做了大量调查取证工作。目前侦查工作仍在进行中。案件本就蹊跷，当地警方的态度和操作更令人浮想联翩。考虑到鲍某某的身份，以及警方的颜面，如果继续让芝罘分局“自查自纠”，就算结果出来了，恐怕也难以服众。这个时候，就需要有更权威的部门介入，用客观有力的调查结果给全国人民一个交代。从这个意义上讲，联合督导组来得正是时候。值得注意的是，这次联合督导组是由最高人民检察院、公安部派出，这样的“顶级阵容”，折射出这起案件的意义。除了舆论关注，性侵问题事涉繁杂，有太多的问题需要深入挖掘。比如据媒体报道，这起性侵案又牵出网络送养黑产业链，一些中介牵线送养小孩售价10万起⋯⋯某种意义上，这桩离奇的案件只是一个引子，它背后的种种黑幕和不堪，都应该查个水落石出，都应该给社会一个像样的交代。,9,2,1,04月13日
213,214,凤凰网财经,:【“高管性侵养女”案女方律师：女孩状态很糟糕，此案比以往更复杂】“高管被指性侵未成年养女”案仍在发酵。据最高人民检察院4月13日消息，针对鲍某某涉嫌性侵一案，最高人民检察院、公安部已派出联合督导组赴山东，对该案办理工作进行督导。4月13日下午，当事人李星星（化名）的代理律师、北京千千律师事务所律师吕孝权表示，此案比他以往接触的案件要更为复杂，“双方的关系更特殊”。目前女孩的状态非常糟糕，他希望女孩能够好好疗伤。此外，犯罪嫌疑人鲍某明目前处于取保候审状态。#网络送养黑产链##最高检公安部联合督导鲍某某涉性侵案#http://t.cn/A6wcI3sM,293,19,82,04月13日
214,215,新京报动新闻,:#最高检公安部联合督导鲍某某涉嫌性侵案#【受害女生律师：#鲍某某处于取保候审状态#】4月13日，针对鲍某某涉嫌性侵一案，最高检、公安部已派出联合督导组赴山东督导。4月上旬，上市公司高管鲍某某被指性侵养女四年。4月11日，烟台警方通报称，已成立工作专班调查。受害女孩代理律师吕孝权称，鲍某某现在处于取保候审状态。（综合）@动新闻一览视频http://t.cn/A6wtrgqh,12,2,6,04月13日
215,216,南都周刊,:#最高检公安部联合督导鲍某某涉嫌性侵案#【受害女生律师：#鲍某某处于取保候审状态#】4月13日，针对鲍某某涉嫌性侵一案，最高检、公安部已派出联合督导组赴山东督导。4月上旬，上市公司高管鲍某某被指性侵养女四年。4月11日，烟台警方通报称，已成立工作专班调查。受害女孩代理律师吕孝权称，鲍某某现在处于取保候审状态。（综合）@动新闻一览视频http://t.cn/A6wtrgqh,80,19,46,04月13日
216,217,环球留学,:【#最高检公安部联合督导鲍某某涉性侵案#】4月13日，#鲍某某被控性侵养女案#有了最新进展。据最高人民检察院消息，最高检及公安部已派出联合督导组，赶赴山东对该案办理工作进行督导。4月13日，北京市司法局称，已针对鲍某某以专职律师身份，兼任企业高管一事进行调查。#陪你停课不停学#http://t.cn/A6wc2HNE,2,0,0,04月13日
217,218,民生周刊,:【#最高检公安部联合督导鲍某某涉性侵案#】4月13日，#鲍某某被控性侵养女案#有了最新进展。据最高人民检察院消息，最高检及公安部已派出联合督导组，赶赴山东对该案办理工作进行督导。4月13日，北京市司法局称，已针对鲍某某以专职律师身份，兼任企业高管一事进行调查。新京报我们视频的秒拍视频,4,1,2,04月13日
218,219,紧急呼叫,:【#最高检公安部联合督导鲍某某涉性侵案#】4月13日，#鲍某某被控性侵养女案#有了最新进展。据最高人民检察院消息，最高检及公安部已派出联合督导组，赶赴山东对该案办理工作进行督导。4月13日，北京市司法局称，已针对鲍某某以专职律师身份，兼任企业高管一事进行调查。@新京报我们视频http://t.cn/A6wc2HNE,105,9,33,04月13日
219,220,新京报我们视频,:【#最高检公安部联合督导鲍某某涉性侵案#】4月13日，#鲍某某被控性侵养女案#有了最新进展。据最高人民检察院消息，最高检及公安部已派出联合督导组，赶赴山东对该案办理工作进行督导。4月13日，北京市司法局称，已针对鲍某某以专职律师身份，兼任企业高管一事进行调查。新京报我们视频的秒拍视频,265,21,56,04月13日
220,221,CCTV12现场,:【最高检、公安部派出联合督导组赴山东督导鲍某某涉嫌性侵一案】针对鲍某某涉嫌性侵一案，最高人民检察院、公安部已派出联合督导组赴山东，对该案办理工作进行督导。此前，山东烟台市公安局芝罘分局官方微博于9日晚通报备受社会关注的“上市公司高管鲍某某被指性侵养女四年”一案。警方通报称，2019年4月8日，一女子到我局报案称，其三年多来被“养父”鲍某某多次性侵，我局于次日立案，并商请检察机关提前介入。经侦查，综合各种证据，认为鲍某某不构成犯罪，遂于2019年4月26日决定撤销此案，并通知了当事人。后根据当事人及其律师提供的一些新的线索，我局于2019年10月9日决定再次立案，并在本地及其他涉案地做了大量调查取证工作。目前侦查工作仍在进行中。我局将严格依法办案，切实维护当事人合法权益。#最高检公安部联合督导鲍某某涉性侵案#,47,3,10,04月13日
221,222,微讯融媒体,:【最高检、公安部派出联合督导组赴山东督导鲍某某涉嫌性侵一案】记者13日从有关部门了解到，针对鲍某某涉嫌性侵一案，最高人民检察院、公安部已派出联合督导组赴山东，对该案办理工作进行督导。此前，山东烟台市公安局芝罘分局官方微博于9日晚通报备受社会关注的“上市公司高管鲍某某被指性侵养女四年”一案。警方通报称，2019年4月8日，一女子到我局报案称，其三年多来被“养父”鲍某某多次性侵，我局于次日立案，并商请检察机关提前介入。经侦查，综合各种证据，认为鲍某某不构成犯罪，遂于2019年4月26日决定撤销此案，并通知了当事人。后根据当事人及其律师提供的一些新的线索，我局于2019年10月9日决定再次立案，并在本地及其他涉案地做了大量调查取证工作。目前侦查工作仍在进行中。我局将严格依法办案，切实维护当事人合法权益。#最高检公安部联合督导鲍某某涉性侵案##鲍毓明再度回应性侵养女事件#,1,0,1,04月13日
222,223,吉林台郝峰,:#山东杰瑞集团高管被立案调查#“高管性侵养女事件”再调查http://t.cn/A6w5ZUvz,0,0,0,04月13日
223,224,瑞俪时光美容,:如果没有自媒体报道出来，估计这个事情就不了了之了！网友们遇到不公平的事情，那就想办法让他曝光吧！那样我们普通人或许才有机会维护自己的利益！最高检、公安部出手，督导高管涉嫌性侵养女案》鲍某某涉嫌性侵养女事件迎来重大进展：今天，最高检发布消息称，已与公安部联合派员赴山东督导该案办理。http://t.cn/A6wczLAa,0,0,0,04月13日
224,225,瑞俪时光美容,:《最高检、公安部出手，督导高管涉嫌性侵养女案》鲍某某涉嫌性侵养女事件迎来重大进展：今天，最高检发布消息称，已与公安部联合派员赴山东督导该案办理。http://t.cn/A6wczAPp,0,0,0,04月13日
225,226,东营区检察院,:【最高检、公安部派出联合督导组赴山东督导鲍某某涉嫌性侵一案】记者13日从有关部门了解到，针对鲍某某涉嫌性侵一案，最高人民检察院、公安部已派出联合督导组赴山东，对该案办理工作进行督导。此前，山东烟台市公安局芝罘分局官方微博于9日晚通报备受社会关注的“上市公司高管鲍某某被指性侵养女四年”一案。警方通报称，2019年4月8日，一女子到我局报案称，其三年多来被“养父”鲍某某多次性侵，我局于次日立案，并商请检察机关提前介入。经侦查，综合各种证据，认为鲍某某不构成犯罪，遂于2019年4月26日决定撤销此案，并通知了当事人。后根据当事人及其律师提供的一些新的线索，我局于2019年10月9日决定再次立案，并在本地及其他涉案地做了大量调查取证工作。目前侦查工作仍在进行中。我局将严格依法办案，切实维护当事人合法权益。#最高检公安部联合督导鲍某某涉性侵案#,4,0,2,04月13日
226,227,吉林台郝峰,:#山东杰瑞集团高管被立案调查#高管性侵养女案代理律师：案情比披露的复杂 孩子基本处于崩溃边缘http://t.cn/A6wchc5D,1,0,4,04月13日
227,228,青流视频,:【最新！最高检、公安部联合督导组赴山东，督导鲍某某涉嫌性侵案】#鲍毓明##烟台警方全面调查女子控告鲍某某性侵##鲍毓明再度回应性侵养女事件##网络送养黑产链#近日，上市公司高管鲍某某涉嫌性侵养女一案引发社会广泛关注。13日下午，@最高人民检察院官方微博发布消息：针对鲍某某涉嫌性侵一案，最高人民检察院、公安部已派出联合督导组赴山东，对该案办理工作进行督导。（编辑 郭茂勇）http://t.cn/A6wcPF2r,4,2,0,04月13日
228,229,宁波电台音乐广播,:#最高检公安部联合督导鲍某某涉嫌性侵案#【受害女生律师：#鲍某某处于取保候审状态#】4月13日，针对鲍某某涉嫌性侵一案，最高检、公安部已派出联合督导组赴山东督导。4月上旬，上市公司高管鲍某某被指性侵养女四年。4月11日，烟台警方通报称，已成立工作专班调查。受害女孩代理律师吕孝权称，鲍某某现在处于取保候审状态。（综合）http://t.cn/A6wtrgqh,2,0,0,04月13日
229,230,合阳检察,:烟台警方全面调查“高管涉嫌性侵养女”案法制网 2020-04-11 12:19:23近日，“上市公司高管被指性侵未成年养女”一案引发众人关注。4月9日晚，山东省烟台市公安局芝罘分局发布通报，案件正在侦查中。（此前报道链接➡️杰瑞集团副总裁性侵养女案已立案）4月11日凌晨，烟台市公安局发布通报：关于一女子控告鲍某某性侵一案，我局已组成工作专班，并商请烟台市人民检察院派员参加，对前期芝罘公安分局侦办的案件事实及公众关注的相关问题正在进行全面调查。调查结果将及时公开，接受社会各界监督。来源：烟台公安（ID：ytgawx）,0,0,1,04月13日
230,231,燃新闻,:【最新！最高检、公安部派出联合督导组赴山东督导鲍某某涉嫌性侵一案】近段时间 “上市公司高管被指性侵养女四年”相关消息引发舆论热潮，爆料人称其自2015年14岁以来，遭“养父”鲍某某连续性侵4年至今。据央视新闻13日报道，针对鲍某某涉嫌性侵一案，最高人民检察院、公安部已派出联合督导组赴山东，对该案办理工作进行督导。http://t.cn/A6wtDqXD,24,2,8,04月13日
231,232,白水检察,:【最高检、公安部派员赴山东督导鲍某某涉性侵案 当地去年曾侦查18天后撤案】据最高人民检察院4月13日消息，针对鲍某某涉嫌性侵一案，最高人民检察院、公安部已派出联合督导组赴山东，对该案办理工作进行督导。据南都此前报道，近日，网上流传的烟台一上市公司高管鲍某明“涉嫌性侵未成年养女”引起巨大争议。继杰瑞集团宣布与鲍某明协商解除劳动合同、中兴通讯称其辞去该公司独立非执行董事等职务后，4月10日，西南政法大学商学院法治企业研究院声明，已解除鲍某明兼职研究员的聘任。4月9日晚，针对备受关注的“高管性侵养女4年”一案，山东省烟台市公安局芝罘分局通报称，目前侦查工作仍在进行中。值得注意的是，根据通报，早在2019年4月8日，芝罘分局就接到“养女”报案称，其三年多来被“养父”鲍某某多次性侵，该局于次日立案，并商请检察机关提前介入。不过，立案18天后，芝罘分局于2019年4月26日决定撤销此案，并通知了当事人。理由是，“经侦查，综合各种证据，认为鲍某某不构成犯罪。”芝罘分局通报称，之后，根据当事人及其律师提供的一些新的线索，该局于2019年10月9日决定再次立案，“并在本地及其他涉案地做了大量调查取证工作。”南都记者注意到，从再次立案到4月9日通报，已过去整整半年，如今案件调查有何进展？芝罘分局表示，目前侦查工作仍在进行中。“将严格依法办案，切实维护当事人合法权益。”http://t.cn/A6wtuMTx,78,8,14,04月13日
232,233,乐活武汉,【最高检公安部联合督导鲍某某涉嫌性侵案】针对鲍某某涉嫌性侵一案，最高人民检察院、公安部已派出联合督导组赴山东，对该案办理工作进行督导。,6,1,1,04月13日
